"mz","rt","t.score","p.value"
498.698,755.76,-2.1213,0.0432
498.75104,747.78,-1.4375,0.1645
498.75107,759.36,-1.1292,0.2718
498.75116,745.02,-0.7397,0.4679
498.80429,261,-2.069,0.0481
498.81494,563.76,-3.5973,9e-04
498.82629,589.5,0.6201,0.5445
498.90176,38.04,-0.6508,0.5201
498.9989,652.14,-1.1778,0.251
499.03424,43.2,0.8479,0.4045
499.16452,474.48,-2.8423,0.0104
499.25113,584.46,-2.4044,0.0227
499.33347,652.14,-1.33,0.197
499.35172,483.54,-7.6691,0
499.3541,501.42,-1.3893,0.1696
499.36676,739.62,2.0458,0.054
499.37656,608.1,-3.5711,9e-04
499.37662,613.08,-3.3909,0.0018
499.43674,610.44,-1.9042,0.0639
499.74127,659.52,-7.549,0
499.82184,572.04,-2.689,0.0119
499.82227,563.76,-5.1934,0
500.00824,675.66,0.2639,0.7947
500.09109,309.72,-1.4313,0.158
500.27521,555.24,-2.1646,0.0407
500.27527,560.76,-1.1421,0.2671
500.27789,541.44,0.1668,0.8693
500.27795,546.6,0.4222,0.6778
500.2861,403.32,1.4778,0.1573
500.31363,652.86,-2.4544,0.0221
500.34238,675.54,0.1818,0.8576
500.39523,540.72,-3.6094,7e-04
500.43146,585.36,-1.1865,0.2486
500.43201,593.82,-1.5512,0.1323
500.67636,675.72,0.4638,0.6479
500.68216,41.04,-2.3746,0.0227
500.72324,647.04,-1.4353,0.1631
500.72604,52.14,0.2811,0.7813
500.83008,570.84,-1.0905,0.2841
500.97656,62.46,-1.6561,0.1106
500.98175,522.24,-0.2153,0.8315
501.02487,37.2,-0.3135,0.7572
501.03082,43.38,0.9423,0.355
501.05688,647.04,-0.9667,0.3409
501.26688,594.12,-2.7037,0.0098
501.30078,501.18,-4.5729,0
501.35141,467.46,-2.2728,0.0271
501.35547,536.22,3.4771,0.0033
501.3945,572.28,-2.5059,0.0171
501.67032,521.94,-0.8839,0.382
501.75681,713.34,-1.7751,0.0913
501.83163,501.36,-0.3917,0.6984
501.8371,582,-7.5777,0
501.83929,567.18,0.5249,0.6041
501.87292,295.26,1.2181,0.2417
502.00452,528.3,-0.6431,0.5233
502.11832,333.66,2.8619,0.0119
502.2468,504.24,-0.9446,0.3553
502.27966,474.66,-3.3701,0.0021
502.29135,574.26,0.029,0.9771
502.29358,559.2,-0.927,0.3654
502.29358,554.52,-3.2742,0.0031
502.32727,577.2,-6.8047,0
502.32977,695.1,-0.385,0.7039
502.3302,669.9,-7.5566,0
502.3313,732.36,-1.1824,0.2486
502.633,46.26,-3.25,0.0032
502.66351,266.22,-0.8305,0.4135
502.66418,505.92,0.0154,0.9878
502.6792,41.04,-2.5246,0.0155
502.76553,742.32,-5.5867,0
502.7789,570,2.1028,0.0503
502.83496,216.6,-6.5175,0
502.86404,265.86,-1.8587,0.0697
502.87497,42.12,1.4449,0.1585
502.99136,189.84,5.2546,1e-04
503.00836,521.4,-1.6858,0.0967
503.06509,265.86,-1.5179,0.1373
503.14011,580.5,0.9995,0.3306
503.14841,508.8,-1.8273,0.0769
503.1879,557.4,0.6042,0.553
503.18976,438.24,0.1878,0.8526
503.19922,447.72,-2.1253,0.0389
503.19922,442.86,-0.3024,0.7655
503.20975,528.96,-2.0061,0.0501
503.23154,504.18,-1.4296,0.1696
503.25647,770.76,-0.3279,0.7459
503.26727,593.52,-1.7831,0.0853
503.30725,299.7,1.0125,0.3274
503.41013,597.9,-2.0334,0.049
503.41016,610.26,-5.7353,0
503.41034,585.66,-1.0191,0.3172
503.46548,266.64,-1.9506,0.0575
503.71317,665.52,-4.7862,0
503.71417,678.24,-1.0181,0.3152
503.7428,691.26,0.3114,0.7583
503.76193,760.08,-0.3833,0.705
503.77069,547.14,-3.1208,0.0027
503.82184,772.02,-0.2979,0.7676
503.8252,588.18,-2.7401,0.0117
503.98874,652.14,-0.7454,0.4619
504.01181,514.02,-1.2327,0.2219
504.20825,337.98,3.0948,0.0072
504.24142,504.18,-1.0607,0.3005
504.26376,478.5,-1.1503,0.2562
504.3092,568.08,-1.2232,0.235
504.34296,580.92,-5.2922,0
504.34555,724.86,2.9039,0.0103
504.34564,695.34,-0.3171,0.7541
504.34613,705.6,0.3499,0.7301
504.57651,303.78,-0.7355,0.4694
504.60992,194.64,-0.028,0.9779
504.62985,43.86,-4.8663,0
504.62994,46.2,-4.5456,1e-04
504.75043,718.86,0.3406,0.7365
504.83344,589.74,-10.1163,0
504.83652,743.1,0.4637,0.6467
504.83743,490.5,0.0887,0.9299
504.8472,39.18,-1.3598,0.184
504.85648,522,-1.0361,0.3051
504.87253,42.36,1.9224,0.0645
505.10806,474.48,-1.4831,0.151
505.1553,595.92,0.0022,0.9983
505.21014,528.96,-1.741,0.0894
505.21503,483.24,-1.7861,0.0836
505.21512,475.86,-2.6082,0.0122
505.23633,754.26,1.4335,0.1644
505.24158,403.32,1.7658,0.0972
505.27786,507.36,-2.2828,0.0256
505.35086,541.44,-2.5302,0.0148
505.42593,614.46,-6.8505,0
505.42612,598.8,-2.5208,0.0171
505.42657,585.78,-0.676,0.5057
505.65366,529.44,0.117,0.9076
505.66708,675.78,0.8385,0.4114
505.72818,724.5,-2.6939,0.0102
505.84055,589.56,-8.8727,0
505.8447,605.1,1.6836,0.1057
505.84598,609.9,1.8162,0.0792
505.8912,48.54,0.7496,0.4629
506.24191,504.24,-2.0725,0.0479
506.27963,455.64,-2.4313,0.0177
506.29065,562.56,-2.2749,0.0323
506.36111,745.5,-3.4193,0.0018
506.36121,730.68,-1.0884,0.288
506.3613,581.1,-4.0906,6e-04
506.36151,769.32,0.0954,0.9249
506.36151,723.72,-6.4059,0
506.36172,713.64,-3.6183,0.0012
506.36176,571.8,-0.8654,0.3986
506.36191,511.74,-0.8366,0.4065
506.50742,304.32,-2.5251,0.0155
506.62656,45.36,-4.7625,1e-04
506.67654,535.38,0.8474,0.4068
506.7171,40.74,-1.1174,0.2711
506.73636,746.04,-0.3334,0.7419
506.75818,304.26,-2.2679,0.0289
506.78665,46.08,-8.473,0
506.82947,573.96,-2.3403,0.0279
506.84412,39.18,-0.6135,0.5432
506.86133,295.38,1.2206,0.2401
506.87119,42.18,0.6937,0.4936
506.97086,39.36,0.1341,0.8948
507.0112,535.38,-0.481,0.6339
507.10815,474.54,-1.9066,0.067
507.11407,358.44,-6.5546,0
507.19113,517.02,-2.3233,0.0256
507.20349,440.52,-5.1847,0
507.2594,387.96,1.1982,0.249
507.25967,416.4,2.2077,0.0431
507.32391,569.34,-1.2785,0.2178
507.33615,593.34,-1.251,0.2216
507.44183,597.9,-1.9779,0.0593
507.53018,295.2,1.0989,0.289
507.67072,513,-0.8979,0.3733
507.68042,528.54,-0.9848,0.3282
507.72824,659.58,-5.8227,0
507.8273,563.7,-4.0799,3e-04
507.8382,579.36,-7.5669,0
508.00638,513.06,-0.7853,0.4366
508.18942,596.52,-2.6926,0.009
508.23648,504.18,-2.0753,0.0477
508.24454,534.48,3.9274,0.0013
508.2832,558,-0.2751,0.7859
508.34018,557.46,-2.5879,0.0162
508.34045,563.22,-2.8372,0.0088
508.37677,584.64,-3.0209,0.0059
508.37689,595.14,-4.3954,3e-04
508.43674,624.78,-2.0297,0.0467
508.4368,553.5,-0.0183,0.9855
508.62442,44.7,-4.1082,4e-04
508.67667,651.96,-1.7023,0.1003
508.68768,584.7,-3.3352,0.0015
508.71405,40.74,-0.9852,0.3313
508.77072,763.38,-0.0103,0.9918
508.81732,713.4,-3.4456,0.0016
508.81982,46.56,1.7347,0.0998
508.82043,43.2,-2.4003,0.0237
508.83966,511.86,-0.1627,0.8719
508.83981,569.58,0.8948,0.385
508.84677,587.22,-2.2481,0.031
508.85846,37.44,-0.469,0.6426
509.01819,521.28,-0.8734,0.3857
509.02011,36.72,1.835,0.0787
509.04184,759.72,2.7856,0.01
509.04263,517.02,-1.4531,0.1577
509.07477,331.08,-0.8184,0.4193
509.16367,338.04,2.7711,0.0142
509.25662,539.7,-1.0576,0.2998
509.27533,408.9,2.7645,0.0145
509.27563,399.48,1.5432,0.1419
509.2869,502.8,-4.8813,0
509.31845,580.26,-3.9186,6e-04
509.33145,652.08,-0.2766,0.7846
509.33594,559.14,-2.7691,0.0073
509.38245,576.96,-0.9695,0.3399
509.39465,649.14,-1.8119,0.0786
509.39551,504.18,-0.6511,0.5224
509.45801,613.02,-2.6677,0.0099
509.50516,673.32,2.0751,0.0494
509.72858,649.2,-1.0984,0.2821
509.74387,713.4,-1.7308,0.0964
509.80234,47.58,-1.4942,0.1466
509.8493,568.56,1.0789,0.2928
510.04269,579.12,-8.3215,0
510.13525,474.42,-0.2622,0.7953
510.22415,449.7,3.2318,0.0052
510.25296,418.62,6.4094,0
510.31924,501.36,4.8208,2e-04
510.33679,550.44,0.0958,0.9245
510.35614,579.18,-7.0246,0
510.39249,598.56,-5.6547,0
510.45312,559.86,0.9912,0.333
510.48849,656.28,-4.9807,0
510.62146,45.66,-4.3956,2e-04
510.6655,579.18,-3.2162,0.0037
510.71106,40.8,-0.9829,0.3325
510.75073,742.2,-3.7351,8e-04
510.75647,285.36,1.2486,0.231
510.76617,765.66,0.2403,0.8122
510.81479,554.1,-6.5435,0
510.81488,560.22,0.0102,0.9919
510.81689,43.2,-3.4884,0.0016
510.89325,652.32,-3.0618,0.0038
510.95636,39.3,0.1511,0.8811
511.05334,232.56,0.8775,0.394
511.07269,331.14,-0.8198,0.4184
511.25677,539.52,-1.3282,0.1911
511.3103,597.12,0.9384,0.3586
511.32495,536.1,0.0621,0.951
511.3483,510.78,-0.671,0.5077
511.4379,612.48,-2.3052,0.0259
511.52051,578.1,-1.1044,0.2803
511.67368,513.9,-0.7026,0.4864
511.75934,762.06,-5.5697,0
511.79962,47.4,-1.5079,0.1432
511.82236,554.28,-7.1558,0
511.82343,560.16,-0.9369,0.3546
511.84653,490.5,0.1235,0.9024
511.86417,531.54,-1.0377,0.3031
511.90149,675.3,1.2566,0.2223
512.00818,520.62,-0.1043,0.9177
512.16168,758.7,0.7465,0.4617
512.20349,394.86,-0.3649,0.7185
512.20355,420.54,-0.6826,0.5013
512.26837,423.12,2.6499,0.0181
512.26843,505.02,5.0308,1e-04
512.29077,545.7,-5.1828,0
512.33545,482.52,-5.8255,0
512.33545,511.38,-1.0656,0.2986
512.33557,489.96,-6.6678,0
512.35248,566.28,-0.0202,0.984
512.43158,585.12,-1.859,0.0716
512.4317,599.46,-0.3314,0.7434
512.46759,569.22,-0.9846,0.3318
512.46808,566.58,-0.422,0.6758
512.50464,560.94,5.8207,0
512.61786,46.32,-3.5779,0.001
512.6778,520.62,-1.4382,0.1564
512.70868,40.74,-1.131,0.2651
512.81445,42.96,-3.045,0.005
512.83044,573.54,-4.9722,0
512.85388,500.82,-1.0486,0.2995
512.90259,288.42,1.188,0.2513
512.91833,42,-0.7075,0.4823
513.01184,513.6,-1.241,0.2189
513.1413,474.42,-1.0684,0.2967
513.2984,551.52,-1.8045,0.0836
513.33893,489.96,-6.73,0
513.35553,596.7,-1.2775,0.2138
513.35565,585.96,0.6964,0.4934
513.37219,646.98,-1.5681,0.1227
513.68994,528.66,-1.4713,0.1463
513.70599,646.98,-1.426,0.1638
513.7962,47.46,-1.5061,0.1441
513.8103,247.92,-5.9429,0
513.81799,780.84,-2.1759,0.0377
513.81842,772.02,1.3929,0.1754
513.83746,572.58,-3.2148,0.0031
513.87506,549.84,1.0555,0.3038
514.12756,474.48,-3.8033,6e-04
514.21912,440.94,2.5762,0.0209
514.21912,374.58,0.5233,0.6081
514.27606,562.5,-0.9824,0.3365
514.29163,536.22,-6.766,0
514.44739,593.58,-2.4881,0.0191
514.65906,41.04,-1.2212,0.2325
514.69391,521.58,-1.2275,0.224
514.8465,588.66,-2.4898,0.0219
514.87585,38.16,-1.0479,0.3006
514.99396,569.34,-3.9789,4e-04
515.02863,521.7,-1.373,0.175
515.04083,81.42,-2.6406,0.0117
515.04156,37.32,-1.0112,0.3223
515.13702,474.48,-0.9164,0.3693
515.13708,486.48,-0.5429,0.5927
515.23645,763.38,-1.8284,0.0792
515.2533,534.96,1.1263,0.2764
515.31378,569.28,-3.4503,0.0023
515.31396,563.64,-3.3402,0.0026
515.37109,673.38,1.8045,0.0848
515.3714,604.2,-1.8253,0.0776
515.37152,598.44,-1.0721,0.2943
515.37195,576.12,-0.914,0.3673
515.37372,536.94,-3.6309,8e-04
515.43134,585.9,-1.0181,0.3167
515.44702,638.76,-1.3098,0.1984
515.44751,631.2,-3.1727,0.0029
515.62585,569.4,-2.5572,0.0163
515.65735,521.34,0.7575,0.4586
515.74249,684.06,-0.5895,0.5602
515.74268,670.2,-3.6035,6e-04
515.77112,546.6,-2.142,0.0369
515.79358,47.64,-2.145,0.0403
515.83386,579.96,-6.9959,0
515.84729,521.88,-0.7135,0.4819
515.85419,590.22,-4.6979,1e-04
515.98517,62.58,-4.6221,0
516.1322,40.56,-0.7677,0.4515
516.28113,458.52,-3.8868,3e-04
516.30676,551.58,-2.9718,0.0063
516.30682,545.64,-3.3731,0.0021
516.31494,369.42,1.015,0.3262
516.3175,476.88,2.7487,0.0148
516.34674,490.44,-0.5317,0.5992
516.42676,637.98,1.08,0.2972
516.62097,551.46,-2.9,0.0055
516.65582,41.1,-3.3217,0.0018
516.68011,527.64,-0.089,0.9297
516.74591,40.44,0.0599,0.9526
516.75055,701.34,-0.2442,0.8088
516.76892,768.96,0.0972,0.9233
516.99921,37.68,0.0701,0.9449
517.01453,527.76,0.0817,0.9355
517.13745,486.48,-1.4357,0.1624
517.13763,474.48,-1.8353,0.0802
517.16974,448.74,-3.8241,3e-04
517.30145,454.14,-1.3157,0.1938
517.38733,599.4,-0.7091,0.4847
517.38739,612.9,-2.5937,0.0142
517.38818,585.42,-0.5006,0.6211
517.38965,534.18,-1.9946,0.0571
517.42603,616.02,1.0596,0.3061
517.67426,505.68,-0.5608,0.5784
517.68365,520.74,-0.6096,0.5444
517.75861,730.92,-0.0845,0.9333
517.77924,640.74,1.6359,0.1176
517.80243,631.08,-2.2169,0.0346
517.81207,563.04,-3.5459,0.0012
517.83606,50.58,0.6052,0.5509
517.83844,771.84,0.3931,0.6974
517.83966,591.06,-1.3583,0.1885
517.99927,569.16,-2.9416,0.0063
518.00024,547.08,-4.7921,0
518.00024,563.64,-2.0017,0.0551
518.06665,652.26,0.94,0.3575
518.11334,351.72,2.9084,0.0108
518.29071,560.52,-1.8669,0.0763
518.32233,569.28,-3.6298,0.0016
518.32251,563.76,-2.2862,0.0335
518.32513,546.96,-4.5939,0
518.32721,540.96,-2.8671,0.0056
518.35583,520.62,0.0716,0.9435
518.40082,652.26,0.9541,0.3512
518.4939,660.96,0.2272,0.8226
518.63879,563.76,-0.8459,0.4065
518.63922,546.96,-4.411,0
518.63965,569.64,-2.2551,0.0334
518.65344,40.98,-3.2675,0.002
518.68744,513.36,-1.2911,0.2017
518.73517,652.2,0.7446,0.4644
518.74274,40.5,0.2784,0.7828
518.7655,769.26,1.2892,0.2125
518.7915,554.88,-3.5655,0.0012
518.9259,47.28,-1.8947,0.0695
518.92804,60.6,-4.6004,0
519.0304,647.16,-0.4185,0.6806
519.03131,528.9,-1.3839,0.1714
519.13159,474.48,-1.8682,0.0759
519.15454,438.12,-1.861,0.0702
519.22705,478.68,-0.9944,0.3276
519.29364,493.5,1.3247,0.2016
519.34613,489.3,2.8553,0.0105
519.40302,606.48,-2.5913,0.0139
519.4054,594.84,-3.2628,0.0024
519.70007,559.8,-4.2431,1e-04
519.74487,763.32,-5.3712,0
519.80219,568.14,-0.1702,0.8666
519.8324,50.46,0.4733,0.6404
519.86176,511.14,-1.0969,0.2779
520.01758,553.92,-6.038,0
520.01892,559.8,-5.7331,0
520.11066,351.66,2.8622,0.0119
520.23633,478.56,-0.9278,0.3602
520.29492,504.24,-3.072,0.0035
520.30597,573.96,0.1624,0.8728
520.3338,299.7,1.034,0.3175
520.3407,554.28,-6.5922,0
520.34088,559.74,-6.4205,0
520.37811,757.8,-2.8158,0.0077
520.43677,610.38,-4.9616,0
520.47418,559.8,-6.3513,0
520.47467,554.22,-6.6154,0
520.60358,44.28,-0.1515,0.8807
520.6037,47.64,-1.2504,0.2176
520.66339,554.22,-6.357,0
520.67017,559.74,-5.0707,0
520.7406,40.44,0.2907,0.7735
520.78528,48.78,-5.7959,0
520.80762,558.42,-3.3199,0.0024
520.80872,570.3,-3.0527,0.0033
520.92499,60.48,-4.5983,0
520.98578,39.06,-0.7288,0.4724
521.0174,528.9,-0.4626,0.6463
521.24286,507.54,-3.2814,0.0017
521.27277,476.58,2.2192,0.0421
521.27319,458.64,0.1268,0.9001
521.33606,187.68,0.4032,0.6908
521.36731,500.88,-1.3293,0.1883
521.42102,590.82,-0.7533,0.4574
521.42108,599.28,-1.6698,0.1046
521.4212,604.2,-3.1381,0.0033
521.6394,569.52,-0.8932,0.3796
521.68634,534.42,0.5259,0.6029
521.76617,49.68,0.3255,0.748
521.78607,551.46,-1.5786,0.1269
521.97235,569.28,1.4702,0.1551
522.01184,513,-0.3842,0.7033
522.02539,567.54,-0.3032,0.7645
522.03308,573.54,-2.5523,0.017
522.04407,648.42,-1.3837,0.1741
522.18011,386.82,-0.4792,0.6353
522.22491,763.38,-3.182,0.0028
522.23669,478.56,-1.3822,0.1732
522.32184,588.84,-0.5442,0.5925
522.35638,573.54,-2.9883,0.0062
522.35669,568.14,-1.5237,0.1415
522.3927,629.88,-4.4163,1e-04
522.45264,614.7,-5.7856,0
522.47699,573.48,-3.6752,7e-04
522.60114,44.94,-1.0876,0.2847
522.67609,567.54,-2.3982,0.0218
522.68152,512.7,-0.6338,0.5312
522.68958,573.54,-2.2475,0.0324
522.69183,658.56,-1.1461,0.2626
522.73651,40.44,0.0799,0.9368
522.79688,569.34,-2.9212,0.0077
522.7981,563.58,-3.5811,0.0012
522.84186,582.48,-7.3645,0
522.90045,36.36,3.0601,0.0071
522.98303,39.3,-0.3342,0.7412
523.01575,506.22,-1.0838,0.2823
523.07373,266.4,-0.4026,0.6909
523.22028,764.7,-3.1091,0.004
523.2547,398.28,1.0927,0.2906
523.28894,475.92,1.2968,0.2124
523.30023,569.28,-2.469,0.0202
523.30023,563.64,-3.3171,0.0022
523.30884,593.4,-0.6692,0.5105
523.33246,187.62,0.0831,0.9345
523.35962,573.54,-2.9724,0.0064
523.43665,607.14,-3.9166,3e-04
523.43671,599.52,-1.2811,0.2102
523.47485,266.28,-0.203,0.8408
523.69379,520.8,-0.9032,0.3699
523.72369,588.36,-5.1399,0
523.76373,49.86,0.4823,0.6348
523.82379,557.58,-3.8944,5e-04
523.84491,501,-0.6636,0.5114
524.05145,588.06,-4.9365,0
524.20349,410.28,4.4474,4e-04
524.23145,478.62,-1.2873,0.2047
524.27612,559.14,-0.0697,0.9452
524.2774,511.26,-1.3327,0.1963
524.31897,588.3,-5.6237,0
524.36243,573.54,-3.0071,0.0058
524.37213,588.18,-5.3655,0
524.42505,588.18,-3.6751,0.001
524.59833,46.62,-1.5355,0.1316
524.68811,40.8,-0.3153,0.755
524.69794,588.24,-3.8352,6e-04
524.79199,545.1,-4.1837,1e-04
524.82819,369.42,0.9667,0.349
524.83008,558.3,-2.0428,0.0487
524.8302,566.76,-5.8727,0
524.83301,38.58,-0.97,0.3372
525.12891,338.1,2.3014,0.0356
525.19507,260.76,2.6437,0.0183
525.2702,387.96,1.8329,0.0866
525.27032,416.52,2.2202,0.0421
525.27051,409.2,1.924,0.0731
525.28906,299.7,1.0368,0.3163
525.30988,593.46,-1.1327,0.2683
525.33105,473.58,1.379,0.1849
525.39227,610.56,-5.0166,0
525.45227,614.04,-2.587,0.0134
525.68939,535.8,-0.0693,0.9452
525.74139,323.4,0.822,0.4237
525.75995,49.86,0.418,0.6803
525.83777,574.44,-6.2802,0
525.93738,48.12,-5.5429,0
525.96277,557.58,0.8446,0.4095
525.98328,617.1,-1.0865,0.282
526.18732,392.4,-0.3403,0.7374
526.29376,558,-0.4374,0.6668
526.32031,492.66,1.1808,0.2526
526.33075,664.86,-10.6377,0
526.35187,505.74,-8.0412,0
526.35394,500.28,-1.2655,0.2166
526.43207,564,-0.1271,0.8995
526.44757,640.02,1.4893,0.1571
526.61285,557.64,1.0041,0.3284
526.68365,520.08,0.0807,0.9363
526.68549,40.74,-0.1934,0.848
526.77454,40.08,0.9389,0.3566
526.80731,553.5,-5.8517,0
526.84564,571.98,-4.6118,1e-04
526.86975,520.74,-0.5542,0.5824
526.961,569.64,0.4109,0.6844
527.01807,520.2,-0.1452,0.8857
527.08417,80.64,0.0532,0.958
527.15967,44.28,2.3023,0.0361
527.29718,557.88,-0.3709,0.7148
527.30426,593.52,-0.4485,0.6581
527.31409,562.56,-5.5739,0
527.3161,507.24,3.1563,0.0055
527.40839,614.82,-6.6851,0
527.63452,564.84,1.0788,0.2976
527.68738,512.94,0.0388,0.9693
527.70282,648.54,-1.9379,0.0611
527.74158,678,-0.6462,0.5237
527.75769,49.62,0.6097,0.5482
527.85211,588.18,-2.2772,0.0295
527.93463,48.18,-5.3938,0
528.03156,528.06,-1.0369,0.3035
528.03674,648.3,-2.6401,0.0117
528.13525,762.66,2.4437,0.0233
528.13568,766.56,0.2158,0.8308
528.23492,440.82,2.6571,0.0178
528.25336,643.86,-0.157,0.8765
528.27075,474.6,2.1224,0.0491
528.3219,572.22,-3.545,0.0011
528.37518,511.26,-1.4566,0.1499
528.42749,575.46,-1.7606,0.0882
528.42981,581.58,1.239,0.2317
528.46313,593.4,-2.02,0.0541
528.68188,40.62,-1.6332,0.1165
528.69104,716.1,-0.3914,0.6984
528.71484,770.64,-1.5944,0.1192
528.77136,40.14,0.8326,0.4124
528.92096,36.72,0.9489,0.353
529.01434,677.4,-0.5462,0.5905
529.02563,220.86,-0.5183,0.6093
529.03491,520.98,-1.4556,0.1506
529.15509,586.86,0.2029,0.841
529.20862,496.44,-2.38,0.0215
529.20905,525.24,-2.0246,0.049
529.27637,220.86,-0.4393,0.6649
529.29877,600.96,-2.7084,0.0096
529.34882,677.46,0.4774,0.6384
529.40125,239.76,2.1032,0.0527
529.42584,607.32,-3.4526,0.0012
529.4259,599.34,-2.588,0.0134
529.75897,724.02,-1.5061,0.14
529.771,47.58,-1.8108,0.0795
529.83215,579.18,-6.753,0
530.08771,328.26,-0.3586,0.7231
530.17761,201.48,1.8501,0.0818
530.27606,474.66,2.8742,0.011
530.29028,559.44,-1.3193,0.2026
530.29047,554.46,-5.1006,0
530.29291,490.92,0.1742,0.8632
530.30896,588.96,-0.8202,0.422
530.32495,575.76,-2.2424,0.0346
530.35889,585.42,-1.8146,0.0806
530.35895,595.5,-4.449,1e-04
530.44244,580.86,-3.056,0.0036
530.63312,44.88,-3.6693,6e-04
530.68683,520.8,-0.1746,0.8627
530.70251,769.38,0.0754,0.9406
530.71527,652.38,0.3515,0.7281
530.76855,40.08,0.585,0.5635
530.80933,634.62,0.5303,0.6024
530.8526,511.08,-0.1632,0.8716
531.01489,37.74,-0.6538,0.5188
531.02142,521.04,-0.7416,0.4627
531.04938,652.38,0.1725,0.8646
531.1709,599.7,-0.0391,0.9691
531.19141,614.1,-0.7692,0.4479
531.27496,474.42,-0.4413,0.663
531.27521,566.34,1.9083,0.0699
531.32788,559.92,-5.9838,0
531.33643,638.7,-1.3499,0.1848
531.44153,585.96,-2.4025,0.0231
531.44171,623.58,-4.2078,1e-04
531.44189,596.22,-3.5753,9e-04
531.68988,527.1,-0.1206,0.9049
531.81696,654.54,-3.2577,0.0025
531.8288,554.28,-5.774,0
532.11761,322.98,-1.4179,0.1619
532.21387,561.24,-0.2086,0.8367
532.27667,545.16,-2.4966,0.0173
532.2793,551.58,-2.1754,0.0397
532.33063,490.74,1.0592,0.3027
532.33838,579.3,-5.6103,0
532.37457,598.62,-6.5763,0
532.37671,737.46,1.4249,0.1714
532.40039,508.56,-2.8231,0.0066
532.63031,44.52,-3.108,0.0041
532.68634,505.2,-0.6972,0.4896
532.71973,40.44,0.7223,0.4782
532.83478,567.6,-5.3695,0
532.86102,38.34,-0.1513,0.881
532.94708,48.06,-0.864,0.3954
532.96332,595.86,-0.6833,0.5015
532.96613,38.16,-0.3702,0.7144
533.18677,614.22,-0.4248,0.6743
533.20837,503.64,-1.5935,0.1194
533.27301,480.72,1.9608,0.0686
533.31177,508.92,4.4552,4e-04
533.36182,510.54,-0.5583,0.5808
533.38226,586.02,0.8976,0.3792
533.45728,617.7,-3.7884,4e-04
533.45728,596.22,-3.2285,0.0026
533.5426,503.58,-2.7246,0.0087
533.70691,528.12,-1.4995,0.1393
533.73627,749.64,-1.3543,0.1844
533.84216,573.54,-3.0294,0.006
533.87762,530.16,-0.3855,0.7024
534.1189,438.18,-0.9207,0.3641
534.1908,162.96,0.9779,0.338
534.27539,504.24,-2.159,0.0408
534.2923,553.56,-4.5595,0
534.29456,569.58,-0.9563,0.3474
534.29608,563.88,-2.6018,0.0156
534.31226,299.64,1.5148,0.1506
534.31726,489.6,-5.4309,0
534.3175,482.58,-6.5361,0
534.33966,677.22,0.4325,0.6691
534.67432,677.22,-1.5464,0.1337
534.71686,40.5,0.7914,0.4368
534.73956,753.66,-3.2229,0.0023
534.80255,47.52,-3.0288,0.0044
534.84375,567.3,-0.4779,0.6375
534.86707,500.4,-1.038,0.304
534.86835,39.06,2.096,0.0438
534.9234,60.06,-4.9217,0
534.94287,37.38,-0.5013,0.6211
534.94391,48.18,-1.6948,0.0996
535.00476,528,-0.5268,0.6025
535.01056,677.52,-0.9852,0.3329
535.03613,395.7,1.256,0.2277
535.12689,438,-0.7275,0.4739
535.21631,431.1,3.6996,0.0021
535.22241,547.32,-0.0738,0.9417
535.28882,482.7,1.138,0.2724
535.30066,562.56,-4.8592,0
535.38306,520.86,-1.4308,0.1572
535.39832,580.98,-2.0745,0.0468
535.3988,594.54,-2.7054,0.0108
535.40015,598.86,-2.595,0.0139
535.52112,577.98,-0.5693,0.5738
535.69324,527.94,-0.094,0.9257
535.6983,662.4,-1.1633,0.253
535.6991,666.84,0.6247,0.5394
535.83209,574.98,-7.7276,0
535.84961,583.98,-8.8552,0
535.86346,588.42,-1.8714,0.0784
536.02771,533.58,0.3528,0.7272
536.03961,652.38,0.1886,0.8516
536.16638,632.88,-1.7217,0.0967
536.2677,455.94,-3.0705,0.0032
536.28613,474.66,-2.1395,0.04
536.30762,568.2,-0.2009,0.8427
536.33563,493.02,-4.3499,0
536.33588,500.34,-1.3902,0.17
536.37537,652.38,-0.1698,0.8664
536.43182,581.16,-3.5739,0.0011
536.43213,596.1,-3.1004,0.0035
536.46851,564.12,-3.2576,0.003
536.50507,660.9,-1.2299,0.232
536.68726,512.64,0.5227,0.6067
536.70599,690.36,0.3415,0.7358
536.7088,652.38,0.2214,0.8265
536.71381,40.5,1.3104,0.2031
536.80341,39.72,0.0966,0.9237
536.81036,52.44,-0.2332,0.8178
536.83105,557.58,-2.4623,0.0211
536.91998,60.12,-4.3172,1e-04
537.12762,438.06,-1.1124,0.274
537.2157,507.6,-2.9836,0.0041
537.41492,585.96,-0.4308,0.6708
537.41559,602.16,-3.5687,0.001
537.41602,574.68,-1.2448,0.2247
537.53577,582.06,-1.0355,0.3102
537.53638,710.76,2.1341,0.0444
537.53772,740.16,-0.9555,0.3459
537.71497,718.2,0.4871,0.6311
537.81091,565.5,0.0478,0.9624
537.83856,692.46,1.6595,0.1133
537.83948,688.8,-0.1866,0.8535
537.8606,520.98,-0.3014,0.7659
537.86658,583.08,-4.1432,1e-04
538.03485,520.2,-1.2147,0.2288
538.09821,644.46,0.3847,0.7034
538.20001,40.56,-1.6886,0.0972
538.27625,559.44,-1.0844,0.2905
538.3064,552.9,-6.7164,0
538.36261,505.98,-3.662,0.0011
538.38763,596.46,-9.7722,0
