"mz","rt","t.score","p.value"
751.26857,984.35,1.2361,0.2457
751.54667,1620.05,-3.224,0.0046
751.60886,84.85,0.6487,0.5232
751.85747,97.97,-0.6745,0.5144
752.24003,1063.81,0.3452,0.7344
752.4409,80.61,-2.5402,0.0239
752.42868,1620.53,3.7485,0.0021
752.59188,53.77,8.3424,0
752.61972,85.07,-0.6802,0.5072
752.64595,1188.87,1.4917,0.1494
752.64651,1153.57,-0.4675,0.6447
752.73404,1622.74,-3.9446,9e-04
752.82167,98.78,-0.7467,0.4633
753.24277,1064.7,0.9278,0.3639
753.44526,80.9,-0.082,0.9358
753.43904,1621.49,0.9899,0.3364
753.63252,1371.94,-4.6842,1e-04
753.71849,99.61,3.6349,0.0039
754.18255,1020.58,1.2226,0.2376
754.24396,1060.59,1.1773,0.256
754.43835,80.7,-2.1236,0.0479
754.34994,96.72,0.1111,0.9133
754.59384,1656.99,4.8567,6e-04
754.63386,84.67,-2.1253,0.0481
754.59613,1623.05,0.2932,0.7726
754.675,1645.03,3.3412,0.0051
754.60251,841.04,-1.8475,0.0828
754.59322,1674.8,6.6166,0
754.73791,1622.42,-8.6728,0
755.67511,85.44,0.5005,0.6216
755.7959,100.69,-0.9993,0.3348
756.18638,1063.75,1.9797,0.0671
756.25709,1022.06,-1.0514,0.3047
756.4411,81.55,-0.8471,0.4094
756.38442,71.13,1.7365,0.11
756.51082,1622.84,0.2006,0.843
756.59824,1644.21,4.9115,3e-04
756.65293,86.35,-1.48,0.153
756.74904,96.58,2.3127,0.0336
757.19013,1063.87,2.8599,0.0118
757.25989,1021.93,-1.1799,0.253
757.46553,82.25,-0.2312,0.8191
757.67225,86.41,0.3133,0.759
758.1843,1063.64,2.0876,0.0553
758.2648,1021.72,1.5131,0.1485
758.37841,71.53,2.0396,0.0685
758.59464,1622.57,-1.9702,0.0635
758.74063,90.29,0.9929,0.3458
758.77253,114.63,-2.5586,0.0167
759.18709,1062.67,1.3489,0.1933
759.67382,86.45,0.0137,0.9893
759.79357,91.51,-0.7069,0.4874
760.27053,1063.9,1.2504,0.2269
760.32257,97.19,0.3417,0.7376
760.59161,1622.86,-4.8387,1e-04
760.47888,80.66,0.7569,0.4607
760.62661,1648.22,0.4163,0.6836
760.67976,1156.21,-0.6439,0.5257
760.68158,1119.17,-1.6075,0.1201
760.68168,1137.81,-0.8775,0.3883
760.68081,1622.85,-6.2872,0
760.77558,96.21,-1.405,0.1721
761.27284,1063.8,0.6435,0.5283
761.43491,82.04,-0.0646,0.9493
762.27076,1061.68,3.3286,0.005
762.45346,1621.62,1.5531,0.1363
762.48801,82.09,-0.8198,0.4214
762.39168,70.39,-0.1003,0.9209
762.51355,1305.61,-5.2596,1e-04
762.51383,1286.1,-4.0547,7e-04
762.51271,1322.59,-5.9133,0
762.67948,1622.95,-5.509,0
762.63741,86.16,-1.0477,0.3055
762.84988,109.04,-3.8433,7e-04
763.40028,522.39,-0.6509,0.5217
763.45107,81.61,0.2108,0.8351
763.63012,84.74,0.2679,0.7918
764.21301,1021.26,1.54,0.1471
764.28324,1019.53,-0.636,0.5346
764.50435,83.57,-0.242,0.8108
764.42405,69,-2.5011,0.0226
764.5429,1622.53,-2.0764,0.0504
764.64108,85.82,-0.7445,0.4665
764.83323,98.18,-2.1316,0.047
765.14898,698.93,-1.9961,0.0622
765.21612,1020.52,1.2925,0.2103
765.33224,1291.23,2.3171,0.0431
765.34719,1620.45,1.129,0.2746
765.44768,81.93,-0.9731,0.3432
765.67905,85.71,1.2257,0.2411
766.21498,1063.64,1.7108,0.1059
766.40122,1620.3,3.4872,0.0053
766.42679,81.31,-2.6307,0.0178
766.54048,1333.22,-4.2833,4e-04
766.54225,1360.18,-6.8227,0
766.54152,1305.03,-4.2429,5e-04
766.54125,1290.37,-6.1926,0
766.53986,1269.83,-6.3803,0
766.54066,1256.22,-4.7865,1e-04
766.54105,1622.05,-6.5207,0
766.53989,1229.07,-5.1113,0
766.56103,488.59,0.4231,0.6777
766.66711,85.96,1.2136,0.2539
767.22011,1063.72,1.7399,0.1013
767.54533,1319.92,-5.9304,0
767.44721,82.01,-1.6327,0.1148
767.54498,1347.33,-5.1011,1e-04
767.5479,1301.25,-4.3037,4e-04
767.54508,1336.79,-5.6028,0
767.54748,1359.98,-7.2247,0
767.54902,1620.72,-5.2246,0
767.66452,86.37,-0.3836,0.7053
768.21426,1062.98,0.6038,0.5523
768.29734,1021.39,1.2505,0.2276
768.42089,81.2,-3.178,0.0043
768.53764,1336.44,-6.2105,0
768.52779,1302.54,-4.556,2e-04
768.62649,1622.88,-3.9887,9e-04
768.68044,86.52,-2.1883,0.0382
768.79534,97.52,-0.2938,0.7718
769.21632,1064.94,1.6158,0.1297
769.29859,1021.23,1.2679,0.2209
769.41288,1288.3,1.0065,0.3268
769.62913,85.34,-0.2544,0.8025
769.88243,98.85,-1.8139,0.0851
770.15533,1021.93,0.9614,0.3503
770.31338,1096.52,0.1141,0.91
770.41522,80.15,-0.4003,0.6934
770.61865,1622.71,-3.1067,0.0047
770.60635,85.35,-0.2353,0.8176
770.80025,92.57,-1.5043,0.145
771.15977,1023.22,1.1762,0.2587
771.34156,871.51,-1.6847,0.1056
771.43436,81.8,0.7093,0.4903
771.65284,84.92,-0.4334,0.67
771.88637,101.42,-3.9003,7e-04
772.16271,1064.03,1.9167,0.0699
772.3448,870.43,-3.4989,0.0017
772.46151,82.6,0.7413,0.4676
772.39074,69.69,1.3081,0.2207
772.48484,1622.84,-1.5273,0.1431
772.67526,1642.86,0.9597,0.3621
772.61643,83.43,-1.4039,0.1838
772.82769,99.9,-2.4264,0.0225
773.43263,80.67,0.44,0.6671
773.58065,1274.79,-1.3884,0.1849
773.58198,1288.48,-1.9954,0.0604
773.58145,1244.15,-0.1981,0.8464
773.65131,85.57,-0.2292,0.8207
774.16028,1064.18,1.8018,0.0856
774.24117,1021.21,1.3064,0.2091
774.35354,69.71,2.0399,0.0561
774.45905,82.59,0.4888,0.6293
774.57231,1622.83,-2.8528,0.0161
774.64866,86.76,1.7024,0.1081
775.24484,1021.41,1.2326,0.2398
775.5553,81.31,-1.4038,0.175
775.59493,1131.14,-2.4799,0.0253
775.59938,1224.88,-2.5754,0.0211
775.59939,1185.56,-2.6879,0.0124
775.5981,1158.62,-2.9228,0.0099
775.59979,1241.89,-1.6683,0.1101
775.59728,1197.63,-1.9784,0.0675
775.59906,1118.76,-3.1561,0.0058
775.71369,87.47,-1.9876,0.0575
776.2566,1097.2,0.3337,0.7413
776.24413,1063.46,0.9916,0.3311
776.45471,82.32,-1.0158,0.3191
776.43034,1620.86,1.4653,0.1648
776.54997,1299.81,-4.3686,3e-04
776.65343,1622.88,-3.4967,0.0032
776.6115,84.71,0.3351,0.7412
776.65682,1166.56,-2.2049,0.0413
776.55487,1136.92,-4.0166,7e-04
776.65718,1146.48,-1.0481,0.3071
776.65508,1122.85,-2.2227,0.0396
776.65283,1186.42,-0.8663,0.3964
776.55462,1110.68,-6.9912,0
776.60485,1195.5,-2.9693,0.008
776.54785,1284.01,-4.8519,0
776.55317,1209.21,-6.5889,0
776.65808,1068.42,-1.0277,0.3181
776.65848,1082.4,0.585,0.5639
776.55316,1224.09,-4.8054,1e-04
776.68539,97.8,3.2012,0.0066
776.8851,94.94,-0.2948,0.7737
777.24828,1064.53,2.565,0.0211
777.56196,81.65,-1.7744,0.0936
777.65618,1622.57,-2.7385,0.0117
777.87196,94.74,-2.6795,0.0159
778.27383,1196.29,3.4237,0.0048
778.24489,1063.36,1.2841,0.2107
778.45526,82.68,-1.1509,0.2622
778.5574,1622.03,-0.7465,0.4622
778.65009,1139.31,1.3952,0.1913
778.65097,1104.66,1.3559,0.1962
778.65691,1622.83,-3.7906,8e-04
778.65308,86.91,0.7218,0.4846
778.86008,95.26,-0.8982,0.386
779.51678,1292.08,3.7091,0.0045
779.55899,81.06,-0.8724,0.3974
779.85532,96.61,-1.7197,0.1106
780.18641,1021.63,1.1363,0.2704
780.11322,1065.79,0.864,0.397
780.39961,69.73,-1.2223,0.2421
780.46674,81.86,-1.1458,0.2678
780.51456,1238.34,1.2718,0.2232
780.62801,1623.08,0.8476,0.4132
780.65444,87.53,-0.4893,0.6289
781.18989,1020.85,0.9464,0.3573
781.41648,80.9,-1.1973,0.2447
781.55536,81.15,-1.1618,0.2625
782.19013,1062.65,0.4765,0.6405
782.18836,1021.6,2.3665,0.0295
782.43889,82.03,0.2403,0.8136
782.39564,70.56,-3.1245,0.0043
782.5187,82.47,-2.824,0.011
782.59948,1622.66,-1.7134,0.1006
782.6003,1053.94,0.3519,0.7325
782.60181,1069.13,0.8439,0.4128
782.60099,1105.43,-0.572,0.5774
782.59983,1038.47,1.3001,0.2193
782.57206,1181.73,0.9936,0.3461
782.60059,1005.17,2.34,0.0397
782.77569,95.74,-0.4898,0.6306
783.55279,82.32,-0.9956,0.3351
783.84159,96.42,-2.3789,0.0327
784.19215,1063.05,-0.2584,0.7981
784.27008,1021.43,1.3692,0.1902
784.51196,81.61,-1.649,0.1178
784.3952,69.73,-3.1454,0.0041
784.68625,1622.83,-9.575,0
784.59879,1182.56,-1.6022,0.1295
784.66197,86.65,0.0988,0.9226
784.76669,96.83,1.6286,0.1323
784.77562,112.7,-0.9028,0.3788
785.27325,1021.72,0.9339,0.3634
785.31847,97.85,0.4127,0.685
785.47841,81.44,-2.2435,0.0389
785.47674,928.92,-2.8167,0.0106
785.64261,85.82,-0.1569,0.877
786.21446,1196.52,2.8638,0.0158
786.28562,1096.85,0.6184,0.5425
786.13663,1020.9,-0.5932,0.5591
786.45065,82.64,0.5702,0.578
786.46482,1622.08,2.5085,0.0216
786.47991,928.37,-2.889,0.0086
786.51512,81.89,-1.8971,0.0769
786.68397,1622.88,-6.7278,0
786.68383,1142.72,-1.4124,0.17
786.68317,1155.53,-1.8353,0.0779
786.6843,1183.18,-0.9168,0.3703
786.63693,868.41,0.3802,0.7069
786.62725,1641.78,4.5868,2e-04
786.83397,104.25,-1.5417,0.139
787.12723,698.61,-1.9429,0.0688
787.29104,1097.12,1.2388,0.2281
787.47215,81.77,-2.9472,0.009
787.47638,928.8,-2.7924,0.011
788.21063,1022.64,-1.0568,0.3004
788.12993,698.54,-1.9874,0.0632
788.30061,1194.35,3.0773,0.0074
788.33208,75.38,1.6066,0.1416
788.39017,1621.06,2.13,0.0604
788.50348,81.77,-2.852,0.014
788.47893,928.38,-2.709,0.0131
788.55033,1135.55,-4.4575,1e-04
788.55006,1112.6,-3.4621,0.0021
788.68064,1622.64,-2.165,0.0413
788.64929,85.64,1.4337,0.1802
788.70163,98.03,3.478,0.0047
789.12988,698.54,-1.8968,0.075
789.3046,1195.78,2.6645,0.024
789.46943,81.78,-2.8986,0.0106
789.48418,928.02,-2.6747,0.0129
789.67405,87.99,1.8137,0.0882
790.21547,1021.8,1.5066,0.1503
790.14411,1063.13,0.2697,0.7901
790.43075,81.85,-3.161,0.0062
790.39294,1296.09,1.6727,0.1282
790.51374,82.7,-0.3527,0.7298
790.54809,1622.96,-2.2992,0.0386
790.5494,1086.77,-3.3563,0.0025
790.5519,1115.3,-3.4522,0.0027
790.79864,99.14,-2.8366,0.0125
791.21854,1021.11,1.1755,0.2569
791.46592,81.77,-2.3898,0.0281
791.53811,80.9,0.3341,0.7437
791.65947,133.59,-0.1552,0.8783
791.92736,87.83,-3.1049,0.0056
792.22104,1064.18,0.165,0.8705
792.29751,1022.62,-1.6358,0.1191
792.42732,81.84,-3.1422,0.0063
792.53607,1332.28,-4.329,2e-04
792.5357,1252.28,-9.4672,0
792.53612,1318.6,-4.6074,2e-04
792.53676,1296.04,-5.3756,0
792.53676,1359.5,-7.5958,0
792.53849,1222.74,-6.0257,0
792.53451,1278.86,-7.8737,0
792.54068,1620.75,-5.6077,0
792.52777,82.66,1.0055,0.3344
792.53919,1191.12,-8.2412,0
792.90675,94.11,-2.6897,0.0149
793.22134,1063.66,1.2766,0.2133
793.30854,1343.41,3.7149,0.0042
793.46633,81.46,-0.7978,0.434
793.53954,1334.8,-3.9862,9e-04
793.5397,1316.81,-3.8667,0.0011
793.53965,1297.7,-6.5542,0
793.53967,1281.89,-5.5399,0
793.53961,1242.36,-4.7711,1e-04
793.54032,1360.73,-7.028,0
793.5385,1257.67,-9.9369,0
793.54037,1620.76,-7.3613,0
793.70742,89.63,0.3652,0.7181
793.75585,113.2,-0.3341,0.7446
793.93311,89.55,-3.8028,0.0011
794.24673,1193.91,2.9025,0.0131
794.42467,81.89,-2.8719,0.0113
794.54329,1620.62,-6.2956,0
794.54481,1334.25,-4.2368,3e-04
794.5445,1314.85,-7.3002,0
794.54416,1295.33,-3.4866,0.0038
794.54925,1249.92,-7.2261,0
794.54488,1359.34,-8.0891,0
794.5444,1240.66,-6.8701,0
794.54516,1281.49,-5.3398,1e-04
794.54551,1260.55,-6.7324,0
794.54686,1270.24,-6.1617,0
794.55441,946,-8.7909,0
794.60579,84.25,-0.2405,0.8137
794.62523,1174.23,-0.6512,0.5242
794.62517,1189.74,0.5684,0.5749
794.62479,1146.45,2.6628,0.0217
794.62683,1097.75,1.9343,0.0726
794.62272,1124.74,1.0081,0.3258
794.62583,1136.6,1.3114,0.2191
794.63186,1622.6,-3.5961,0.0013
794.62515,1161.04,1.7457,0.1017
794.62609,1113.25,0.2397,0.8129
795.46674,81.39,-1.8167,0.0902
795.50697,928.9,-2.0936,0.0499
795.54762,1334.6,-3.1338,0.006
795.54785,1315.09,-6.2809,0
795.54773,1297.92,-5.0478,1e-04
795.54756,1360.48,-6.7426,0
795.54802,1254.01,-4.6937,2e-04
795.54876,1281.49,-5.7799,1e-04
795.55514,1620.31,-3.7385,9e-04
795.67223,86.02,0.6634,0.5158
796.0842,1064.36,2.0684,0.0552
796.15983,1021.35,1.2093,0.243
796.24485,1195.77,2.989,0.0092
796.42188,81.89,-2.7739,0.0137
796.37447,70.1,-1.4474,0.1624
796.55063,1335.27,-5.8,0
796.55058,1318.14,-0.7347,0.4802
796.5516,1358.65,-6.6406,0
796.55095,1239.98,-4.9397,1e-04
796.50837,927.86,-1.7874,0.0904
796.54965,1285.64,-4.921,6e-04
796.54924,83.58,-0.6489,0.5259
796.57549,1622.2,1.8053,0.0861
796.79707,91.08,-0.068,0.9468
797.52471,80.85,-1.7489,0.1005
797.55178,1316.98,-6.1815,0
797.55062,1359.05,-1.7922,0.0996
797.55057,1340.76,-6.2936,0
797.67336,86.73,2.7148,0.0137
798.13366,1063.7,-1.6565,0.1136
798.24146,1022.55,-0.5464,0.5907
798.42213,81.56,-1.5257,0.1408
798.495,1622.92,-0.9985,0.328
798.5351,1259.03,1.3822,0.1994
798.63083,85.17,-1.8864,0.079
798.73615,102.41,0.5556,0.59
799.24371,1020.78,-0.5633,0.5782
799.45143,81.29,-1.43,0.168
799.53269,82.7,-0.088,0.9311
799.74803,96.13,1.7271,0.0982
799.93507,81.9,0.1754,0.8623
800.16944,1065.04,2.9685,0.0064
800.24493,1021.73,1.5076,0.1514
800.45606,81.58,-2.3249,0.033
800.55404,1229.41,-2.2999,0.0313
800.65954,1622.88,-7.8793,0
800.56973,1115.72,-1.9946,0.061
800.66,1188.57,-0.5139,0.6123
800.56264,1173.66,-0.8047,0.4287
800.56679,1158.19,-1.3851,0.1789
800.57398,1137.85,0.4628,0.6514
800.64787,87.44,0.1001,0.9212
800.78661,101.61,1.0317,0.3285
800.93576,81.55,-0.0711,0.9441
801.24843,1021.23,1.3841,0.1808
801.32131,104.22,-1.0349,0.3157
801.44786,81.08,-1.3764,0.1866
801.57634,1622.54,-1.5698,0.1302
801.53282,82.11,1.1193,0.2763
801.85811,95.98,-2.5479,0.0176
801.97005,81.19,0.4971,0.6242
802.26163,1096.98,0.1891,0.8515
802.43707,1621.27,1.5868,0.1284
802.46447,81.72,-2.1637,0.0445
802.56379,1335.67,-3.1793,0.0056
802.56381,1361.03,-5.3611,0
802.56384,1293.62,-4.2454,5e-04
802.56326,1256.55,-7.3488,0
802.56499,1311.47,-7.9332,0
802.65839,1622.75,-4.9375,1e-04
802.56444,1224,-7.0643,0
802.56462,1186.84,-3.7276,0.0013
802.56487,1235.39,-5.9358,0
802.56441,1273.71,-4.1453,6e-04
802.66052,1160.34,-0.9507,0.355
802.56399,1067.88,-3.8755,8e-04
802.68409,86.99,2.0436,0.0691
802.6582,1117.89,1.2242,0.232
803.10431,698,-1.7556,0.0972
803.44499,81.32,-2.4676,0.0259
803.56733,1335.9,-7.3463,0
803.56745,1312.39,-5.9932,0
803.56763,1280.67,-5.2267,1e-04
803.56735,1261.62,-6.5329,0
803.56722,1293.44,-8.1583,0
803.56774,1271.76,-6.4692,0
803.56779,1229.49,-3.9962,8e-04
803.56787,1243.06,-5.4828,0
803.56599,1198.04,-9.1212,0
803.56819,1622.03,-6.4665,0
803.5232,82.19,-0.2051,0.8405
803.56671,1360.1,-4.5378,1e-04
803.56729,1183.83,-4.9486,1e-04
803.99116,78.42,-0.0327,0.9742
804.1158,1063.18,0.1194,0.9059
804.31776,104.16,0.7146,0.491
804.4119,81.8,-2.7918,0.0108
804.43508,1621.27,1.7875,0.096
804.57787,1335.86,-3.2653,0.0065
804.57856,1241.64,-5.6878,0
804.57737,1313.28,-6.7777,0
804.57889,1288.25,-3.9245,8e-04
804.57893,1299.67,-5.5942,0
804.57819,1360.78,-4.9142,1e-04
804.579,1262.71,-7.1334,0
804.48579,81.3,-1.8066,0.0919
804.65071,1622.95,-1.6959,0.1033
804.79321,99,-0.3674,0.7191
805.20212,86.57,0.4342,0.6713
805.44314,81.06,-1.7955,0.0938
805.58312,1260.09,-3.9681,0.0017
805.58324,1290.79,-3.7152,0.001
805.58585,1357.94,-3.4451,0.002
805.58467,1338.5,-5.1019,0
805.58231,1241.28,-4.5435,6e-04
805.58304,1270.19,-5.6316,1e-04
805.58148,1305.19,-5.8279,0
805.57965,1315.81,-5.768,0
805.58366,1278.86,-5.5795,1e-04
805.53937,83.51,-0.4718,0.641
805.55243,1190.41,-1.791,0.0909
805.84572,91,-4.4391,2e-04
806.11484,1064.91,1.4682,0.1646
806.19141,1021.21,2.2003,0.0457
806.40709,81.55,-2.1767,0.0471
806.5921,1120.36,-5.123,0
806.58876,1180.78,-5.3843,0
806.59206,1137.82,-6.4119,0
806.59014,1156.79,-9.4137,0
806.58961,1146.1,-5.8198,0
806.58724,1300.1,-5.6537,0
806.58944,1230.85,-3.5172,0.0024
806.58793,1280.48,-11.7463,0
806.59242,1102.98,-5.5652,0
806.59308,1082.83,-6.9102,0
806.51326,82.5,-0.8461,0.407
806.52436,1622.58,-1.3264,0.2
806.58935,1201.65,-7.0262,0
806.59071,1214.77,-5.5907,0
806.58757,1246.15,-4.598,1e-04
806.79955,95.24,0.6457,0.5339
807.19295,1021.51,0.9302,0.3689
807.32028,870.56,-2.7544,0.012
807.44073,81.11,-1.9987,0.0655
807.33938,95.53,0.0624,0.9514
807.50316,1316.52,1.6609,0.1304
807.52928,82.75,1.1922,0.253
808.32419,871.35,-2.6466,0.0154
808.20046,1063.58,1.3825,0.1863
808.40309,81.45,-2.1017,0.0539
808.26981,1022.54,-0.5425,0.5938
808.50702,1313.74,1.4854,0.1712
808.59771,84.36,-0.8161,0.4255
808.60819,1622.88,-4.4829,9e-04
808.60622,1031.91,1.9878,0.0643
808.58908,949.31,1.3262,0.2137
808.69653,97.35,1.8859,0.0828
808.81944,94.01,-2.5789,0.0165
809.20024,1061.95,2.8522,0.0087
809.31974,871.93,-2.7936,0.011
809.27364,1021.75,-1.2356,0.2294
809.43578,81.11,-1.4308,0.1733
809.57684,83.13,-0.6591,0.5211
809.60341,1622.2,-2.6402,0.0139
809.82465,95.23,-1.4006,0.1765
810.19893,1063.66,0.5645,0.5803
810.32217,870.35,-2.6874,0.0133
810.39864,81.44,-2.5058,0.0273
810.56707,85,-0.7672,0.4501
810.60844,1622.74,-3.4598,0.0027
810.64667,1147.75,0.9133,0.3838
810.78224,106.07,-0.3185,0.7552
810.78145,94.07,-0.0344,0.973
811.44082,81.32,-1.9933,0.0592
811.67808,1322.49,1.0304,0.3219
811.68352,86.74,-0.857,0.3999
812.28347,1063.11,1.7687,0.0922
812.39621,81.32,-2.4671,0.0291
812.545,84.45,0.7063,0.4881
812.69095,1622.57,-8.9461,0
812.81463,90.92,-0.5134,0.6152
813.43599,81.1,-1.0517,0.3049
813.65042,88.44,1.4072,0.1725
814.21719,1021.73,-0.4522,0.6552
814.14426,1064.51,3.6044,0.0023
814.39429,81.22,-1.9519,0.0656
814.34424,70.39,-0.652,0.5202
814.51101,1622.77,-1.9873,0.0616
814.53644,83.9,-1.621,0.1184
814.60925,876.29,1.2125,0.2503
814.89848,94.82,-2.3252,0.0293
815.42451,80.63,-0.6657,0.5119
815.55869,1122.58,0.0827,0.9354
815.55208,1065.26,-1.3633,0.1909
815.65452,85.32,0.8023,0.4328
816.14249,1063.26,2.3129,0.036
816.22148,1021.84,0.745,0.4651
816.39308,81.41,-1.5596,0.1377
816.34272,69.68,-0.6855,0.4991
816.53517,1334.75,-5.4042,0
816.53622,1315.02,-6.5816,0
816.53472,1298.47,-2.4129,0.0303
816.53795,1249.82,-2.3055,0.0385
816.53688,1324.91,-4.5207,1e-04
816.53548,1359.54,-4.8339,1e-04
816.53629,1276.95,-3.3741,0.0024
816.54757,1621.13,-4.1832,3e-04
816.59218,84.94,-0.4268,0.6748
816.72098,96.16,4.4875,3e-04
816.85627,95.67,-0.2279,0.824
817.14851,1063.59,1.1749,0.2539
817.34975,871.42,-2.7053,0.0127
817.42845,80.77,-3e-04,0.9998
817.5397,1620.53,-4.2834,3e-04
817.54029,1297.72,-4.0169,6e-04
817.53976,1361.05,-5.7821,0
817.53961,1336.85,-6.5571,0
817.53903,1325.62,-4.5814,1e-04
817.5402,1314.02,-4.2487,3e-04
817.53925,1257.28,-3.505,0.0023
817.53837,1245.2,-2.9975,0.0068
817.53139,1134.24,-2.7901,0.0114
817.64121,86.45,1.4015,0.1741
817.86394,97.9,-0.9173,0.3749
818.22817,1063.82,1.1243,0.2716
818.42519,81.44,-2.1312,0.0464
818.34038,70.18,-0.193,0.8484
818.35098,870.67,-1.5968,0.1225
818.54312,1316.6,-0.8523,0.4089
818.54258,1335.86,-3.3812,0.0023
818.5416,1250.29,-3.9142,0.0011
818.54235,1298.79,-3.5505,0.0032
818.54159,1360.22,-5.3571,0
818.53928,1286.34,-3.2581,0.0063
818.53969,1262.93,-4.0353,0.0014
818.54485,1275.64,-3.706,0.0027
818.63189,1621.95,-2.4338,0.0313
818.60084,85.12,-0.4745,0.6406
818.6319,1185.4,-2.2975,0.0344
818.54808,1235.37,-4.5145,1e-04
818.63366,1139.88,1.5887,0.1458
818.54826,1213.86,-5.1433,0
818.63472,1156.12,0.16,0.8751
818.62997,1200.99,-1.398,0.1768
818.63559,1126.62,-0.0537,0.958
818.85486,95.94,-2.7727,0.0108
819.23265,1063.77,1.5481,0.1381
819.42005,80.75,-2.647,0.0204
819.54677,1316.87,-3.6402,0.0019
819.54648,1332.66,-3.9566,8e-04
819.54701,1356.77,-3.5744,0.0015
819.54371,1621.12,-2.8831,0.0089
819.54277,1261.02,-3.9052,6e-04
819.54565,1298.22,-3.1997,0.0051
819.63377,85.58,-0.7946,0.4345
819.54816,1279.57,-2.7623,0.0172
820.22676,1063.35,2.0193,0.0625
820.24731,1199.49,2.6703,0.0239
820.43498,81.77,-1.447,0.1634
820.56358,1316.09,-6.5085,0
820.56414,1358.22,-6.552,0
820.56469,1297.7,-6.6601,0
820.56313,1256.84,-5.3245,1e-04
820.56397,1277.8,-11.2467,0
820.5646,1245.27,-10.0027,0
820.58329,84.84,-1.3619,0.1852
820.63036,1622.17,-1.8304,0.0859
820.56512,1335.25,-4.7932,1e-04
820.85557,103.59,-1.1693,0.2582
820.89174,91.98,-0.6516,0.5282
821.41566,81.33,-1.0479,0.3112
821.5678,1358.36,-9.3046,0
821.49983,1157.35,1.0976,0.2967
821.50027,1169.65,0.9464,0.3656
821.50114,1189.53,1.2474,0.2344
821.49966,1244.73,2.1441,0.0582
821.49828,1209.82,1.366,0.1987
821.57153,1337.69,-5.147,0
821.57017,1318.03,-7.6594,0
821.56701,1292.8,-8.6517,0
821.57267,1301.6,-8.8965,0
821.6457,84.33,-1.3578,0.1864
821.85372,94.09,-1.8643,0.0751
822.08775,1066.22,-0.6708,0.5088
822.17236,1022.43,1.0462,0.3104
822.395,81.24,-1.6475,0.1228
822.57039,1337.11,-5.4363,0
822.50118,1622.44,-0.702,0.4905
822.56516,1243.57,-4.5842,3e-04
822.56926,1358.5,-8.4642,0
822.53663,1193.19,-0.8167,0.4215
822.535,85.16,-2.4518,0.0214
822.57022,1314.13,-9.006,0
822.56899,1322.61,-7.1193,0
822.71106,96.23,3.8079,0.001
822.49877,1210.08,0.8536,0.4147
822.49876,1181.95,0.3371,0.739
822.50147,1120.52,0.0144,0.9886
822.50178,1153.57,-0.3278,0.7481
822.50201,1134.71,0.619,0.5469
823.41136,81.28,-2.2789,0.0397
823.57331,1338.12,-7.3087,0
823.57171,1325.89,-6.9516,0
823.57029,1316.37,-7.5796,0
823.57219,1304.09,-6.8424,0
823.52167,83.18,-0.3702,0.7161
823.7522,99.35,2.1577,0.0525
824.24359,1021.93,-0.5557,0.5849
824.17479,1063.43,1.3463,0.1994
824.38065,81.06,-2.1598,0.0498
824.50086,1622.88,-3.8079,0.001
824.43273,946.24,-0.5872,0.5638
824.57909,1133.34,-0.0978,0.923
824.57819,1169.73,-1.2734,0.2195
824.56215,1276.57,-3.0079,0.0072
824.50943,84.3,-3.5601,0.0015
825.17954,1064.27,0.2838,0.7793
825.24744,1022.26,-0.6406,0.5291
825.40908,81.14,-1.8723,0.0814
825.51683,82.01,-1.4927,0.1476
826.17281,1063.96,2.974,0.0081
826.25128,1023.14,0.8139,0.4295
826.37493,80.81,-2.427,0.0334
826.56428,1334.99,-3.1768,0.0042
826.56494,1360.5,-4.3752,2e-04
826.56412,1300.17,-2.535,0.0206
826.56368,1276.02,-2.9336,0.0092
826.56277,1313.06,-5.1066,0
826.56458,1260.4,-3.555,0.0022
826.56402,1244.46,-3.2646,0.0031
826.57552,1119.34,-2.7954,0.0124
826.58147,1622.53,-2.2717,0.0318
826.58181,84.72,0.3078,0.7615
826.83586,94.2,-0.9632,0.3467
827.31483,101.22,-1.237,0.2295
827.40757,947.63,0.6765,0.5139
827.41135,81.66,-0.8853,0.3904
827.56832,1294.14,-3.623,0.0014
827.56798,1262.44,-3.6791,0.0012
827.56759,1251.99,-3.4273,0.0024
827.56793,1274.78,-3.0294,0.008
827.57023,1240.85,-3.8284,0.0014
827.56761,1357.39,-4.3814,2e-04
827.56782,1336.49,-3.6118,0.0013
827.61081,1323.84,-1.224,0.2331
827.5668,1303.63,-5.1135,0
827.88376,98.8,-4.3168,2e-04
828.37296,80.84,-1.9113,0.0782
828.25842,1063.16,0.9105,0.3713
828.57813,1293.42,-0.8011,0.4348
828.57608,1338.24,-3.4059,0.003
828.57774,1246.03,-3.8537,0.0022
828.5784,1275.3,-3.3841,0.0042
828.57304,1214.26,-4.7694,6e-04
828.66593,1622.74,-3.8652,0.0014
828.5746,85.38,0.3732,0.714
828.58134,1319.48,-4.5717,2e-04
828.69588,95.71,1.9391,0.0745
828.843,94.78,0.274,0.7893
828.86882,106.78,-1.868,0.0794
829.25921,1063.66,0.5683,0.5767
829.43221,81.76,0.6793,0.5066
829.58038,1258.26,-1.4451,0.1806
829.58039,1310,-3.4423,0.002
829.58186,1291.6,-3.3456,0.0046
829.61473,1274.18,-1.9664,0.0658
829.87767,94.53,-3.8253,8e-04
830.19855,1064.27,10,0
830.37016,80.75,-1.9438,0.0773
830.59397,1335.7,-8.4289,0
