"mz","rt","t.score","p.value"
338.3416,450,1.4713,0.1523
339.34695,450,1.4926,0.1465
340.34825,451.8,1.3778,0.1795
197.65305,428.1,-0.3591,0.7219
338.37525,420,1.9281,0.0632
398.4184,485.4,1.0046,0.3237
799.6681,450,-0.3251,0.7472
338.3628,462.9,0.3913,0.7002
84.8325,451.2,0.523,0.6058
321.31655,450,1.4711,0.153
206.659,421.8,1.8878,0.0702
338.51045,464.1,-0.2232,0.8249
339.5158,499.8,-0.0017,0.9986
339.1741,443.7,2.9109,0.007
339.32565,450,-0.8255,0.4177
338.41965,461.1,3.4939,9e-04
801.67615,450.9,0.5023,0.6197
338.36955,452.1,0.486,0.6306
322.3185,435.6,1.7808,0.0864
303.3065,450,0.2319,0.8182
338.31415,471.3,0.8368,0.409
394.2592,499.2,1.6566,0.1113
338.40395,440.1,0.3529,0.7274
357.81755,489.6,0.4026,0.6908
344.35155,440.7,1.9191,0.0676
422.29555,469.2,-1.1831,0.2506
268.26555,447.9,1.0371,0.3082
341.35205,456.3,1.8453,0.0758
338.3225,454.8,1.87,0.0758
204.6613,401.1,-0.3578,0.7236
440.2688,443.4,1.1612,0.2567
423.2975,450.9,-0.0509,0.9599
442.2598,450.9,0.3454,0.733
301.6953,472.8,6.2939,0
357.3154,450.6,0.3591,0.7223
240.23275,449.7,1.1935,0.2436
189.14975,448.2,0.8772,0.3891
588.4797,443.4,-1.1302,0.2695
188.6482,444.3,-1.3077,0.2052
438.26665,477.9,0.3096,0.7599
406.31615,461.7,-0.0801,0.9368
587.9815,463.2,-1.6321,0.1168
260.6873,465.9,-0.8144,0.4218
324.7822,399.3,1.3873,0.178
323.7759,433.2,1.5903,0.1247
324.2788,458.7,1.1462,0.2642
193.6346,542.1,0.0468,0.9631
534.4587,449.1,3.1626,0.0025
458.9044,448.5,0.6614,0.5151
459.40615,405.6,0.6531,0.52
182.12625,450,0.2089,0.8365
425.3633,461.4,0.4935,0.6257
271.26315,450,0.8049,0.429
533.45625,415.2,5.3674,0
273.26985,450,0.8145,0.4231
290.73825,448.2,0.6051,0.5505
425.8663,450,0.7139,0.481
290.2366,429.6,0.8404,0.4075
310.7498,461.7,0.7642,0.4512
272.26695,450,1.3666,0.1847
362.2767,468.3,0.5715,0.5725
371.1879,457.5,1.5735,0.1235
355.21585,456,0.8951,0.3828
180.12725,450.6,0.8271,0.4162
291.24245,374.7,0.7338,0.4698
356.22065,518.7,0.9371,0.3603
387.3614,448.5,1.6542,0.1086
749.6229,432.3,-0.2431,0.8098
227.14645,438.3,-0.1189,0.9062
227.1457,458.1,1.5186,0.1394
295.74455,535.5,0.7857,0.4399
351.237,448.2,0.6456,0.5221
427.29815,454.5,-0.6523,0.522
184.62945,445.5,0.2417,0.8111
591.38645,459.9,2.6186,0.014
569.4085,444,3.1907,0.0027
531.44335,528.3,0.9902,0.3327
592.3923,447.6,2.3078,0.0302
419.81215,446.1,-1.7219,0.0996
352.23835,395.1,1.9616,0.0567
175.6224,449.7,2.215,0.0352
570.4092,446.1,2.7373,0.0095
419.3118,450,-1.4806,0.1535
535.473,521.1,3.6619,5e-04
517.35435,439.8,0.8299,0.4157
614.464,425.1,2.9873,0.005
348.29805,438,0.165,0.8707
347.2934,451.8,0.75,0.4603
369.2767,482.1,1.5942,0.1235
370.2799,447,1.6353,0.1148
365.32295,450,2.0526,0.0513
364.3222,447.9,2.0416,0.0491
469.27365,426.9,0.1265,0.9007
381.23075,449.4,-0.9164,0.37
303.2464,388.2,0.0965,0.9239
303.7463,402.9,-0.1546,0.8785
469.7775,451.2,-0.2774,0.7846
336.78385,456.3,-0.1881,0.8523
337.28535,393.9,-1.1509,0.2625
409.4038,453.9,2.9659,0.0051
308.75035,432,-0.7858,0.4411
449.3967,448.8,1.6994,0.0946
314.30385,450,0.537,0.5952
297.27875,450,-0.6565,0.5193
298.2832,450,-0.7088,0.4885
299.28635,450,0.7648,0.4503
316.7534,395.4,-0.8125,0.4278
315.30665,454.8,0.2223,0.8257
240.1557,450,0.429,0.6717
590.45455,473.7,4.8735,0
382.23485,430.2,-0.657,0.5185
177.11995,453.6,-0.7101,0.4853
314.70445,448.5,7.8334,0
188.62835,414,-0.0111,0.9912
184.1297,450,-0.1544,0.8786
177.62405,449.7,-1.0789,0.2927
580.43455,456.3,5.9065,0
322.69055,493.5,7.5745,0
309.69395,471.6,5.3032,0
825.6863,449.4,-1.4336,0.1642
411.8082,451.2,-0.8326,0.414
364.35745,450.9,1.7097,0.0989
790.2508,438.3,1.1069,0.2731
849.65535,451.5,-1.4171,0.1699
631.3988,453,0.889,0.382
615.4293,444.6,0.3128,0.757
452.4097,449.1,3.9285,2e-04
826.68455,454.8,-1.0209,0.3194
606.4464,449.1,5.0236,0
553.4236,465,3.9333,2e-04
322.70125,451.5,6.0629,0
615.38845,438.6,1.6341,0.1135
610.4295,454.2,2.6338,0.013
616.38565,452.7,0.7194,0.4785
548.46895,438.3,5.776,0
554.426,453.3,3.3263,0.002
569.3874,435.9,4.0082,2e-04
677.3545,453,4.7287,0
326.34125,443.4,2.0089,0.0532
549.4708,427.2,5.1452,0
485.3623,432.6,1.6363,0.108
432.82125,446.4,-2.1616,0.0423
486.3616,429.6,1.8721,0.0667
343.2332,439.2,1.4335,0.1694
647.512,450,4.0508,4e-04
648.51365,453.6,2.8905,0.0081
669.49195,433.2,0.4396,0.666
343.73485,458.4,2.1076,0.0479
351.7212,411,0.7712,0.4497
833.66955,452.4,-0.4518,0.6554
425.3226,450.3,-1.3873,0.1784
424.81875,450,-1.5066,0.1448
341.32245,450.3,1.0817,0.2862
340.32085,447.6,1.3983,0.169
323.294,450,0.6335,0.5326
324.29785,433.2,1.5795,0.1209
366.3083,440.4,0.2459,0.8077
374.3388,457.5,1.037,0.3087
352.3572,445.8,2.9376,0.007
365.3029,471,0.0065,0.9949
629.4049,456.9,-0.2546,0.802
353.361,452.7,2.3264,0.0275
619.33555,455.4,3.3241,0.0019
774.6323,447.3,-2.6205,0.0155
579.43885,466.5,3.5616,9e-04
775.63905,458.4,-2.1567,0.0421
439.3803,453,-1.4563,0.1614
406.79485,449.7,-1.3656,0.1884
648.46485,449.7,0.2704,0.7896
691.3704,439.2,-0.0434,0.9658
647.45795,443.1,0.1591,0.8752
670.4689,427.2,1.9697,0.0599
670.5492,446.7,-0.4648,0.6455
407.29625,450,-2.3263,0.0308
440.38405,459.6,-1.7551,0.0975
335.708,556.2,3.9501,2e-04
675.42215,446.1,0.1447,0.8862
669.5393,439.2,-0.7368,0.4672
493.30105,497.4,-1.1103,0.2814
461.36245,451.5,-1.0838,0.2924
609.4046,437.7,6.5812,0
456.4049,454.5,-2.2554,0.0345
426.33785,453.3,-1.065,0.2966
352.29995,447.3,-0.0112,0.9911
674.5256,449.4,3.3247,0.0027
673.52745,453.3,3.1914,0.0039
74.83435,450.6,2.189,0.0406
356.74275,417.6,2.8074,0.01
696.50965,442.5,5.5988,0
356.2429,418.2,0.7843,0.4433
695.5133,447.9,5.694,0
364.2279,427.8,1.3904,0.18
363.72795,528,2.0572,0.0519
398.21615,449.7,5.9409,0
364.72735,423.9,1.1617,0.2599
406.2015,450,1.5303,0.1426
365.72915,533.1,1.8376,0.0803
406.7042,438.6,1.4066,0.1714
398.71885,423,3.619,0.0011
574.4869,451.8,-0.8728,0.3929
671.57645,444,1.0741,0.2912
672.57755,453.6,1.3463,0.1872
268.2163,441,2.7708,0.0097
575.4866,417.9,-0.9876,0.335
553.4837,456.6,2.5883,0.0121
632.85065,447,1.4842,0.1521
632.349,454.5,2.353,0.0294
613.37615,502.8,-1.0235,0.321
610.32675,445.5,1.3019,0.2076
579.43825,454.8,-2.9391,0.0086
293.6792,502.2,1.0889,0.2858
282.90285,450,1.3825,0.1747
379.7616,448.2,2.0456,0.0494
406.368,448.8,2.869,0.0064
536.1664,501.9,0.6657,0.5125
537.1669,464.7,1.1621,0.2585
538.1654,440.4,-0.1669,0.8695
550.48425,441,4.0341,2e-04
464.33145,444.6,4.198,1e-04
572.40385,444.9,0.7392,0.4685
571.3967,447,0.9355,0.3614
302.7023,434.4,7.3949,0
370.73235,447.9,1.608,0.1155
633.36795,439.2,3.1035,0.0036
350.8912,450.3,1.8773,0.0668
566.4527,448.8,6.2067,0
303.20705,444.3,5.2637,0
700.54565,455.1,2.5077,0.0181
369.74985,478.8,4.0143,4e-04
310.69025,438.6,3.9102,2e-04
699.54285,450,2.7834,0.0102
351.257,508.8,-0.5998,0.5548
383.2829,441,1.4176,0.1622
431.80185,451.5,-1.6885,0.1071
362.3404,505.5,2.4477,0.0236
824.6484,450,-1.5739,0.1301
298.8784,450,3.4335,0.0011
340.35725,450,3.7276,5e-04
363.34345,450,2.0842,0.0495
157.085,450,0.9882,0.3328
385.41555,445.8,1.8767,0.0681
341.3615,449.1,2.8242,0.0074
825.6521,451.5,-1.5259,0.1421
350.74305,451.2,4.6561,0
350.2406,455.4,5.1332,0
358.2253,480.9,3.3961,0.0022
661.52555,473.4,4.276,2e-04
323.6978,430.2,6.5433,0
315.70975,398.4,7.6743,0
592.4697,388.8,-10,0
388.35435,446.7,1.9041,0.0701
389.3584,461.1,1.9467,0.065
202.66405,445.2,0.2748,0.7853
377.27075,374.1,-0.3455,0.7322
366.3711,450,3.1165,0.0031
411.43075,438.3,3.0663,0.0032
367.37645,450.3,3.614,7e-04
368.37925,454.2,2.3942,0.0233
412.4368,426.6,1.2442,0.2194
365.7479,441,0.063,0.9504
691.53295,471.3,-0.0189,0.9852
74.0965,450,0.4835,0.633
806.6955,445.5,2.3117,0.0253
547.3129,543.6,0.4924,0.6263
471.37255,450,0.9377,0.3552
531.3367,493.5,0.0346,0.9727
915.73935,458.7,3.0439,0.0033
494.4505,491.7,2.8252,0.0064
449.3974,509.4,1.4806,0.1472
234.16125,389.7,3.4754,0.0011
916.7451,446.1,2.9494,0.0044
493.4451,458.1,2.8091,0.007
901.68645,444.3,-0.6146,0.5451
469.3657,457.2,2.3755,0.022
492.44205,453.6,2.6976,0.0097
429.372,450,2.7518,0.0085
470.3685,447.3,2.2392,0.0301
448.3915,451.2,1.7778,0.0829
485.3383,507.9,2.8254,0.0065
456.8096,465.9,-0.9014,0.3785
900.6839,444,-0.8529,0.4028
243.17095,461.7,2.3924,0.0202
431.3797,450,2.9647,0.0043
432.3834,448.5,3.1325,0.0026
450.28425,489.9,2.7782,0.0114
449.78095,451.2,2.6923,0.0134
458.2724,494.4,0.8192,0.42
882.5936,450,1.7882,0.0878
861.6134,449.7,1.5596,0.1314
597.41785,462.9,1.4327,0.1594
860.6094,450.6,1.9287,0.0654
581.4574,460.5,0.7848,0.4357
457.7709,453.6,0.4836,0.634
613.3906,454.5,1.3326,0.1951
883.5919,459,1.4401,0.163
576.50235,451.2,2.0947,0.0415
577.5058,456.6,3.008,0.0038
598.42355,461.4,1.7133,0.0933
582.4607,445.8,1.2383,0.2206
396.24145,449.7,0.6553,0.5194
581.512,450.6,1.6185,0.1117
395.73975,407.7,0.4751,0.6403
363.2508,428.4,1.0152,0.3191
445.3138,447.3,-2.4251,0.0255
444.8091,448.8,-2.0857,0.0505
363.7504,395.7,1.6119,0.1225
687.544,443.7,1.907,0.0709
688.5445,463.8,1.7459,0.0967
851.66795,448.8,-1.5186,0.1435
850.667,445.5,-1.4222,0.1689
852.67225,463.8,0.3844,0.7049
384.24925,487.5,1.8132,0.0818
383.2466,433.2,2.5728,0.0165
299.29465,450,2.1981,0.0383
241.1651,463.8,1.1479,0.2599
300.2979,450,2.3832,0.0253
185.13725,450,1.585,0.122
194.142,446.4,0.5728,0.5726
178.1321,450,1.6713,0.1066
717.55495,446.1,-1.7812,0.0904
328.71975,411.3,4.3624,2e-04
656.5945,428.4,-0.7638,0.4511
718.55785,461.7,-1.3553,0.1923
873.65355,448.8,-1.3111,0.2037
386.24095,440.1,-1.3309,0.2013
872.64815,448.2,-1.807,0.0841
634.6154,450,0.8183,0.4178
382.7577,421.8,3.1823,0.004
382.25695,455.4,1.6856,0.1042
562.95625,457.5,0.4778,0.636
562.4514,450.3,1.0049,0.3223
608.4628,449.1,8.7042,0
331.6967,510.6,4.5804,0
323.7088,419.7,6.7375,0
692.541,445.5,-0.6687,0.5112
383.7362,391.5,1.2948,0.2104
391.72525,423,-0.2154,0.8321
593.59875,449.7,2.3392,0.0258
615.57795,467.7,1.8515,0.0762
528.25355,444.6,-0.317,0.7543
616.5832,422.1,0.2542,0.8011
463.7731,450.3,-1.0005,0.3283
455.79095,449.7,-0.9456,0.3544
455.2859,451.2,-1.0187,0.3206
485.852,450,1.5905,0.1171
485.34855,452.4,-1.0416,0.3093
433.7525,425.7,1.7983,0.0822
806.64625,445.8,-1.4689,0.1561
815.1281,457.2,-0.5881,0.5628
871.62525,449.1,-0.0046,0.9963
800.64645,449.7,-2.6854,0.0129
442.3145,420.9,-0.8876,0.3859
788.6719,452.1,-0.3541,0.7257
441.81105,450.3,-1.0402,0.3109
421.79685,450,-1.0971,0.2831
787.66795,447,-0.355,0.725
790.67575,448.8,-0.3144,0.7554
810.658,450.6,-0.3819,0.7055
421.83555,449.7,-0.3899,0.6997
414.8176,456.3,-1.3343,0.1965
414.3146,451.5,-1.503,0.148
87.51755,456,-0.2757,0.7845
87.63065,446.7,-0.2613,0.7955
809.6482,454.2,-0.6171,0.5424
420.8015,459,-1.6685,0.1099
807.14295,457.5,-1.0331,0.3121
413.81305,444,-1.372,0.1844
789.676,450,-0.3581,0.7227
748.5451,453.6,-1.314,0.2065
413.3088,456.3,-1.4694,0.1563
415.8097,537.3,-1.7584,0.0919
336.71925,518.1,5.3228,0
420.3013,536.4,-1.927,0.0697
801.6513,454.8,-2.4613,0.0232
751.08315,446.4,1.7586,0.0888
759.06555,441,1.5708,0.128
750.5754,460.8,0.1647,0.8704
697.52365,460.5,3.5339,0.0015
798.56285,439.2,-1.3317,0.1983
698.5281,455.7,3.7172,9e-04
399.72815,387.3,3.6451,0.0013
77.5022,451.2,3.4115,0.0019
399.2247,452.1,3.6765,0.0012
699.5312,458.7,3.1185,0.0043
407.2097,455.7,1.1151,0.2791
694.5191,461.1,3.7166,0.001
357.2469,457.5,3.4444,0.002
357.74805,520.2,3.5573,0.0016
407.71495,458.4,2.1023,0.0466
357.4319,420.3,3.5363,0.0011
695.02235,452.1,3.4972,0.0018
365.73775,454.5,1.7915,0.0865
75.05905,450,2.4954,0.0227
364.23695,483.9,3.1063,0.0045
366.73565,375.6,0.1693,0.867
702.50525,464.7,2.6798,0.0119
386.75155,411.3,1.4426,0.1627
358.25335,380.7,4.006,5e-04
676.5461,445.2,4.2054,2e-04
675.5383,450.3,4.6394,0
365.2331,414.3,1.9028,0.0726
678.55535,456.3,5.2796,0
677.55355,456,3.9938,4e-04
408.21265,430.5,2.1756,0.042
415.1967,441.9,0.8968,0.3795
386.2471,433.5,0.0977,0.9228
703.00385,435.6,2.4841,0.018
75.1713,449.7,4.4668,1e-04
364.7387,498.9,3.2876,0.003
775.46845,446.7,1.5888,0.1237
365.7743,447.3,3.7565,8e-04
358.7562,441.6,2.6529,0.0117
429.2907,448.2,4.8589,0
416.2982,423.6,3.7227,0.0011
367.7371,454.5,1.6231,0.1179
375.24075,469.5,2.0502,0.0515
356.7294,401.1,1.2344,0.2295
356.2293,451.2,1.2783,0.2155
359.7471,488.1,3.9768,4e-04
678.5017,443.7,1.062,0.2984
358.73035,452.7,0.9375,0.3576
828.63875,449.7,-1.7324,0.0973
820.65435,444.3,-1.7701,0.091
633.35535,453,2.9374,0.0066
827.6365,448.5,-1.71,0.1018
641.34145,466.5,4.2187,2e-04
828.1358,465.6,-1.4341,0.1673
819.64445,446.7,-1.7156,0.1004
633.8547,462.6,4.2119,2e-04
820.153,450.6,-1.76,0.0928
634.3581,436.8,3.8362,4e-04
641.8433,450.6,4.8322,0
764.0892,448.5,1.3532,0.1866
765.09455,437.7,2.0955,0.0415
800.51975,412.2,2.692,0.0105
416.73255,449.1,0.9964,0.3329
614.3807,460.5,4.7597,0
707.52585,489.3,3.0054,0.0053
708.02555,446.1,2.1882,0.0362
436.80485,449.4,-1.6453,0.1126
414.7452,480,-2.0014,0.0628
813.68235,448.8,-1.3284,0.194
815.68995,453.3,-0.3399,0.7372
814.687,450,-1.1958,0.2409
90.4084,449.4,-1.1292,0.2672
774.56455,463.2,-2.777,0.0127
775.57145,422.1,-2.5357,0.0211
493.33865,442.2,0.3658,0.7178
90.51795,450,-1.0789,0.288
898.6356,452.4,-0.9267,0.3623
611.1835,444.6,1.0335,0.308
610.1806,449.7,0.8358,0.4096
612.1794,448.5,1.0278,0.3102
375.74115,471,1.9543,0.0624
78.0597,447,1.7524,0.0945
701.56085,453.3,1.765,0.0924
380.74315,453.3,0.8495,0.4058
702.5623,453,1.7248,0.0998
77.9507,450.6,0.8166,0.4242
370.7563,450,1.4958,0.1509
379.24185,452.4,1.7673,0.0934
721.03335,452.7,1.1827,0.2512
370.06315,437.1,2.5933,0.015
370.2561,445.8,1.5015,0.1495
720.5346,449.1,1.2028,0.2434
380.2401,446.4,-0.2787,0.7839
80.1127,450.6,1.4081,0.1726
485.37015,413.4,-2.1789,0.0402
372.25365,457.8,1.7357,0.0991
721.539,450.3,2.1199,0.0463
728.51605,443.7,1.8126,0.0836
362.26725,414.6,0.8307,0.4175
724.5487,430.5,2.5288,0.0187
378.2411,450,0.5331,0.5984
777.09515,455.7,-0.2473,0.8069
378.7438,435.6,0.3574,0.7243
722.03765,450.9,1.7756,0.0892
377.74705,441.3,1.0126,0.3226
723.541,441.9,2.428,0.0249
175.38785,458.1,1.3351,0.1955
362.76905,463.5,1.5923,0.1281
421.75215,426.9,3.7052,0.0012
377.2453,447,1.5013,0.1485
370.9541,453.9,3.6404,9e-04
92.56275,450.3,0.9164,0.3709
777.59825,448.8,-0.2368,0.8149
379.7438,447.9,0.7732,0.4489
80.39245,450.9,2.5032,0.0203
363.2662,460.2,4.5546,1e-04
493.67455,406.2,0.9089,0.3726
785.0793,453.6,0.09,0.9291
498.9969,463.8,0.5034,0.6201
372.75305,461.1,1.8827,0.0755
729.52075,446.1,2.3263,0.0299
498.66315,361.8,0.7768,0.446
442.29585,449.4,0.4394,0.6645
778.09785,440.7,-0.1595,0.8746
729.0238,450,1.4044,0.1759
481.0259,452.1,2.4047,0.0243
442.79455,433.2,1.1282,0.2716
776.59445,459.6,-0.2164,0.8307
785.5117,451.2,3.0592,0.0058
728.0217,418.5,1.362,0.1853
480.69105,437.1,1.0189,0.3206
420.7214,467.1,1.421,0.1687
370.45075,420.3,3.8798,3e-04
437.3061,456,-0.7934,0.4374
429.81,448.2,0.8907,0.3834
412.2322,447.6,2.4168,0.0231
786.5157,465.3,3.6223,9e-04
518.4034,443.4,-1.3819,0.1807
420.2208,450,1.3271,0.1969
801.4813,460.5,1.999,0.058
786.08255,441,0.7847,0.4407
518.06685,451.2,2.333,0.03
435.30855,451.8,-1.4608,0.1578
536.0377,444.9,0.2341,0.8168
530.7159,451.8,-0.6341,0.5313
412.7345,453,3.2738,0.0029
435.23795,443.1,2.4363,0.0231
342.2792,505.8,1.4439,0.1621
705.52775,471,-0.1475,0.8844
436.30225,456.6,-0.2515,0.8043
435.80915,450,0.1869,0.8527
704.51835,453.3,-0.0528,0.9585
531.0515,468,0.6023,0.552
730.01745,434.7,1.2085,0.2401
428.20535,446.1,1.0033,0.3253
760.0333,455.1,-10,0
371.73855,494.4,0.0244,0.9808
428.7102,380.1,0.4586,0.6505
419.72185,490.5,1.4746,0.149
837.67155,457.2,0.311,0.7588
429.7387,437.4,2.8424,0.0084
379.7269,388.2,-0.5773,0.572
433.80875,450,-1.5813,0.1291
500.31475,444.6,3.7048,7e-04
419.3318,447.6,-1.5713,0.1328
832.65855,446.4,-2.7601,0.0119
833.1593,462.9,-2.2751,0.0334
842.1454,439.8,-2.3013,0.0311
418.8318,447,-1.273,0.216
426.0836,489.9,-0.0188,0.9852
428.81745,443.4,-2.3354,0.0277
834.16265,456.9,-1.992,0.06
426.82105,445.5,-2.2833,0.0323
418.32835,450.6,-1.266,0.2217
841.1444,460.5,-1.932,0.0656
426.31775,450,-2.2655,0.0337
841.6442,459,-2.154,0.041
428.31475,425.7,0.9852,0.3363
840.64015,450.3,-1.2653,0.2171
434.3026,449.1,-1.6992,0.1029
747.5199,452.7,0.2449,0.8096
434.80535,458.7,-1.7712,0.0894
747.0238,480.6,5.165,0
835.666,450,-1.8792,0.0737
836.66765,451.5,-1.7388,0.0963
913.6067,453,-1.4475,0.1594
897.6374,450.9,-1.2311,0.2303
583.47315,454.2,-0.6501,0.5214
755.5413,468.3,3.856,9e-04
531.81445,451.8,4.1649,3e-04
92.8513,452.7,-1.6172,0.1211
754.533,434.7,5.9815,0
532.31935,443.7,4.2284,2e-04
855.57365,456,-0.4083,0.6888
83.83625,450.3,5.5786,0
854.5679,453.6,8.128,0
498.8625,450.6,-2.6683,0.0141
396.7456,453.6,3.5983,0.0016
397.24755,450,4.4919,1e-04
404.7327,460.5,7.6717,0
776.51495,450.9,5.2719,0
446.76105,448.2,9.5086,0
447.26135,446.7,6.7129,0
777.52045,445.8,4.2273,2e-04
468.8006,450,0.6897,0.4951
484.26755,447.6,-0.6719,0.5085
476.7814,453.3,-1.6009,0.1233
380.26935,457.8,7.7396,0
876.68385,452.7,-1.3578,0.1871
877.686,450.6,-1.3984,0.1743
393.2773,467.7,-0.7331,0.4713
457.81775,450,-2.0371,0.0542
458.31875,441.6,-0.9098,0.3749
816.09475,450,-0.0542,0.9572
392.2516,443.7,-0.7913,0.44
391.25045,418.5,2.2118,0.0413
383.766,417.6,1.7265,0.1006
749.55585,452.1,2.7912,0.0102
383.2622,450,1.6486,0.1158
727.57345,466.5,2.1228,0.0452
799.0661,462,0.9385,0.3548
728.58125,457.2,1.6507,0.1127
791.08305,444,1.254,0.2173
792.08805,434.7,1.4987,0.1421
450.29795,445.8,2.3993,0.0258
385.2476,452.1,1.959,0.0636
392.7322,463.2,1.0529,0.3057
752.52025,445.5,3.0181,0.0057
384.74575,462,2.4019,0.0247
750.562,419.7,0.9229,0.3644
393.23415,449.7,0.9809,0.3397
449.7278,441.9,3.3134,0.0026
386.74195,513,1.944,0.0649
392.23465,486.6,0.88,0.3891
458.2133,449.7,0.7764,0.4467
376.75495,415.8,3.4486,0.0022
81.17025,450.6,3.6213,0.001
814.4905,460.2,4.5705,1e-04
730.5379,457.2,2.9426,0.0067
394.2324,386.7,0.7002,0.4931
731.5416,456.3,2.7977,0.0094
753.52575,453.9,2.9486,0.0075
81.2787,450.6,3.1894,0.0033
749.5114,469.2,3.3233,0.0018
450.2249,456.6,3.0303,0.0044
457.71465,459,1.6802,0.1094
391.73505,424.2,1.3356,0.1979
830.4687,446.1,2.762,0.0096
815.4938,453,4.1737,1e-04
394.73225,378.3,1.8121,0.0818
435.2619,432.6,7.4077,0
852.54545,453.3,7.4521,0
434.7607,455.7,10.0822,0
499.7388,468.6,-10,0
831.56865,450,6.8982,0
830.5691,453.9,7.3014,0
774.51315,470.4,3.7056,9e-04
92.28245,451.5,5.7526,0
507.72765,447,4.9487,0
442.7504,462,6.6718,0
853.54765,448.8,8.2699,0
443.25075,442.5,3.8084,5e-04
884.6059,451.5,2.0104,0.0565
450.7893,447,2.5375,0.0185
416.3627,456,-0.345,0.7339
458.77485,449.4,3.0714,0.0051
886.60645,436.8,1.5959,0.1226
863.6257,450,3.1684,0.0035
451.2904,452.4,2.6133,0.0163
862.6251,440.7,2.8783,0.0072
864.6268,446.7,3.169,0.003
415.35895,447.3,0.5841,0.564
438.34575,450,0.1807,0.8585
885.6071,450.6,1.792,0.0862
417.3734,448.5,0.3688,0.7157
459.7776,452.4,3.1295,0.0042
418.37495,450.9,0.1593,0.875
750.01675,458.1,3.203,0.0033
316.71815,402,3.9187,8e-04
324.70645,429.6,4.7901,0
406.23155,448.2,0.9947,0.3293
406.7328,490.5,2.1255,0.0445
771.09325,449.4,0.6679,0.5104
377.7581,542.4,3.5583,8e-04
536.5016,424.8,0.7756,0.4457
713.54705,453.6,3.437,0.0022
712.54465,470.1,3.7988,9e-04
692.564,435.9,0.4216,0.6768
711.54265,444,4.3349,2e-04
372.747,403.8,2.5367,0.0174
76.72765,450.3,4.07,4e-04
414.71955,469.2,2.0282,0.0492
709.03245,467.4,4.4013,1e-04
364.25455,411.3,4.3737,3e-04
690.56265,469.8,4.0459,3e-04
691.56875,462.6,3.8451,6e-04
371.7455,550.8,1.8367,0.0773
689.55865,452.1,4.0541,3e-04
708.53395,442.5,2.8243,0.0072
76.6161,449.7,3.7595,8e-04
365.2599,413.7,4.5237,2e-04
364.75825,459.6,4.6575,1e-04
773.50795,418.2,4.9266,0
372.24065,441.6,1.5603,0.1343
365.75965,487.5,5.6865,0
366.75625,559.8,1.8965,0.0673
373.245,459.3,3.7054,0.001
762.5136,434.7,1.4468,0.1622
750.51505,460.2,2.9904,0.0048
368.38995,450,-0.0878,0.9304
804.08755,449.7,0.0598,0.9527
804.5904,454.5,0.3523,0.7274
742.02935,445.2,4.4799,1e-04
792.55315,442.5,6.6539,0
793.55835,458.7,4.7968,0
423.74025,446.7,6.1734,0
415.75385,455.7,3.49,0.0017
476.3139,456.3,0.7591,0.457
416.2567,456,2.9502,0.0064
754.02865,434.4,2.0273,0.0526
779.5383,458.7,0.1895,0.8511
443.74735,394.2,-0.5659,0.5769
462.7318,454.5,-0.56,0.5826
418.74055,477.9,0.9466,0.353
463.23405,427.5,4.9869,0
470.71825,453.9,-1.6961,0.1045
719.57175,441.3,0.2082,0.8366
379.7639,443.4,-2.0196,0.0559
720.56945,458.1,-0.9441,0.3543
471.22065,450.9,-0.391,0.7004
379.26175,596.7,-1.1169,0.2761
788.0254,446.4,0.0763,0.94
846.5244,437.1,1.5001,0.1437
795.51075,464.1,-1.0375,0.3135
856.47305,458.1,-0.1544,0.8788
840.50445,445.2,0.3608,0.7217
841.5071,445.8,0.1122,0.9116
796.01495,452.7,-0.5502,0.5895
411.74955,434.7,-0.7709,0.4497
839.69455,455.7,-1.4778,0.1528
419.739,492.6,-0.6134,0.5479
781.5561,453.9,0.0819,0.9356
86.8384,450.9,-0.1864,0.8541
780.55195,450.9,0.0928,0.927
800.0295,451.8,-1.2462,0.2293
397.75185,461.4,-0.3612,0.722
86.72665,450,0.0212,0.9833
359.1525,424.2,0.0659,0.9482
417.738,428.4,-0.7412,0.4692
409.75285,456.3,-0.8105,0.4282
439.3275,456.9,-2.5925,0.0178
775.52725,471.6,0.3246,0.7493
808.013,452.7,-1.3939,0.1826
410.2565,450,-0.7983,0.4349
802.53595,452.1,-1.7976,0.0832
398.25505,441,-0.6842,0.5023
481.79465,450.6,-0.6807,0.5034
803.5362,452.1,-0.4409,0.6643
418.24215,440.1,-0.6833,0.5042
420.24075,456,-1.325,0.2025
419.2416,420.6,-1.5063,0.1506
880.47815,427.5,-1.3122,0.2059
361.14905,396.6,0.9436,0.3566
864.50655,452.4,-0.9239,0.3659
416.7445,401.1,-1.0825,0.2948
357.15085,422.7,-1.0002,0.3305
417.24015,445.8,-0.1203,0.9056
389.76635,434.1,-0.9978,0.3298
776.02585,448.8,0.3412,0.7369
483.2237,441.9,-1.3172,0.2049
821.0251,443.7,3.9756,4e-04
808.52085,453,-0.4556,0.6545
813.0331,451.5,5.0309,0
482.7207,454.5,-1.2505,0.2274
865.5125,443.7,0.6006,0.5543
439.8288,452.7,-2.7561,0.0126
447.7695,426.3,-10,0
475.23515,448.2,1.2377,0.2305
474.7331,449.7,-1.094,0.2857
358.1542,409.8,-0.5811,0.569
404.7432,543,-0.3179,0.7543
800.52955,412.5,1.5758,0.1325
84.0605,450,0.9192,0.3694
405.73795,454.2,-0.2941,0.7722
