	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	Dataset_0	mean	maxint	pzq_neg_20180203_1_3	pzq_neg_20180203_1_4	pzq_neg_20180203_1_5	isotopes	adduct	pcgroup
337	491.333309538252	491.332314980379	491.334304096126	19.18980884552	19.189800262451	19.189817428589	2	2	8642.70950325013	3248.318359375	12685.8645104229	6567.82822321549	6674.43577611198			103
450	544.342348645069	544.333076431997	544.34453158106	18.015832901001	17.98201751709	18.015850067139	3	3	9818.30510759792	2216.998046875	13365.9650380566	8024.55623327566	8064.39405146153	[73][M+4]+		2
1120	999.316247149524	999.311480782226	999.321013516822	0.632283329964	0.632283329964	0.632283329964	2	2	11048.0156427848	2896.810546875	8316.76442908441	8648.00605865249	16179.2764406174			71
294	468.338010563878	468.335088097105	468.340933030651	18.568991661072	18.568983078003	18.569000244141	2	2	8374.42105823603	2285.53515625	9302.2163031884	9298.96823975728	6522.07863176242	[44][M+2]+		50
913	824.399860124756	824.399558700003	824.40016154951	0.666108340025	0.666100025177	0.666116654873	2	2	9881.28963888369	2089.037109375	10167.7881193626	10561.4642504903	8914.61654679818			71
92	313.234472695918	313.232714938066	313.23623045377	14.36196660614	14.34721660614	14.37671660614	2	2	9313.60985315679	2488.78515625	6400.14956992054	9104.67611534982	12436.0038742			170
398	520.340803406199	520.340385579098	520.341221233299	19.742459022522	19.741967605591	19.742950439453	2	2	11958.1717430055	2193.498046875	16487.6221280365	4840.18617753983	14546.7069234403			208
793	710.525078673207	710.523726706978	710.526430639436	28.2879838943485	28.254167556763	28.321800231934	2	2	15557.3901686076	2866.302734375	23385.1400884523	11528.2557165176	11758.774700853			25
677	630.383481437193	630.373555750118	630.393407124269	4.662050008774	4.62823343277	4.695866584778	2	2	16587.0741366174	2236.1875	20445.6982474364	18494.371455885	10821.1527065309			222
1411	1166.66023676212	1166.65825788619	1166.67007655122	20.623416900635	20.5894501088463	20.623434066772	3	3	10938.5327636756	2027.8134765625	15514.6426944658	7120.15550704403	10180.800089517	[247][M+3]+		1
298	469.351509751583	469.350622474381	469.352397028785	22.254532814026	22.237632751465	22.271432876587	2	2	10637.5593741826	2706.28515625	12786.8680462211	10666.6354004082	8459.17467591854			123
1375	1147.17334266409	1147.16761968158	1147.18166357402	0.632283329964	0.632283329964	0.666100025177	3	3	8785.35858678283	2008.01171875	9661.44599173816	9117.38231688506	7577.24745172525	[241][M+3]+		71
1041	934.48652456698	934.474990099004	934.498059034956	5.9996750354765	5.982766628265	6.016583442688	2	2	13720.0247210139	1901.400390625	18024.9735622851	15813.334681036	7321.76591972066			27
668	625.366526275039	625.363521838826	625.369530711252	12.749775074005	12.733033180237	12.766516967773	2	2	10976.0944388811	1925.658203125	9202.60689014404	11931.8233178223	11793.8531086769			191
282	463.284544521003	463.27946916907	463.289619872936	20.6233497797652	20.6232826588953	20.623416900635	2	2	11393.8161040316	2548.44921875	11628.1624251599	17643.5610938817	4909.72479305325			1
2	100.674226454399	100.668102007082	100.680350901715	6.919683456421	6.863216876984	6.976150035858	2	2	12842.2465925207	1952.6806640625	9043.26231935592	9144.26955117032	20339.2079070359			47
1183	1039.80337991473	1039.79958851501	1039.80717131446	23.1688413619995	23.151933670044	23.185749053955	2	2	12291.4911009415	2784.45849609375	1608.07803881509	15750.5038649385	19515.8913990708			14
1028	922.449709214402	922.443760028185	922.455658400619	28.987882614136	28.987882614136	28.987882614136	2	2	14468.7381079682	2298.392578125	7787.50297108296	10001.9592428719	25616.7521099498			43
163	395.312312739604	395.307673303409	395.314452883071	23.558332443237	23.558317184448	23.592166900635	3	3	23502.7614237465	2920.1015625	54716.9131550002	9432.67867806835	6358.6924381711			118
592	596.753702856532	596.7516434418	596.755762271264	5.982758283615	5.948933124542	6.016583442688	2	2	7283.38880211145	3139.14453125	5803.55905123348	9546.01497923274	6500.59237586813			38
1307	1098.19105893274	1098.18465332868	1098.19746453681	0.6491916775705	0.632283329964	0.666100025177	2	2	10836.9386254094	2100.2587890625	10905.6827815448	10471.5249961553	11133.6080985282			71
1308	1100.20863337002	1100.19932924539	1100.21793749465	0.6491916775705	0.632283329964	0.666100025177	2	2	11418.7957072529	2141.73486328125	12187.2510949479	14244.9754146203	7824.16061219047			71
203	420.29408376985	420.285240549507	420.295880690755	25.72568321228	25.72568321228	25.75950050354	3	3	9245.7704001677	2446.9140625	10585.2207663771	8394.26165193151	8757.8287821945			207
939	858.37156525522	858.369117229199	858.374013281241	0.6491916775705	0.632283329964	0.666100025177	2	2	11127.0368474514	2044.5029296875	10624.0475665767	14135.495956719	8621.56701905862	[166][M]+		71
1239	1064.20123829408	1064.20046645105	1064.20201013712	0.6491999924185	0.632283329964	0.666116654873	2	2	7961.96331524887	2227.953125	8842.31739330114	5672.40411650441	9371.16843594105			71
91	313.233050855539	313.2292939535	313.236807757579	18.3262414932255	18.30933380127	18.343149185181	2	2	8503.78655643161	2326.228515625	4956.56589530671	13126.7515515081	7428.04222247998			220
1197	1046.60977459679	1046.60095729034	1046.61859190325	5.892474889755	5.836016654968	5.948933124542	2	2	20416.147017061	2068.59375	10463.4308511301	31509.3570853973	19275.6531146557			67
593	597.292322444311	597.279252071908	597.294530194033	16.548383712769	16.514566421509	16.591216262817	3	3	9835.49330329819	2525.2890625	14568.7048119934	5152.88715415774	9784.88794374343	[105][M+2]+		72
1309	1102.20595226078	1102.20369067618	1102.20821384538	0.6491916775705	0.632283329964	0.666100025177	2	2	11750.837862365	1922.0390625	10610.4972304442	11866.8016236688	12775.2147329819			71
1148	1027.45579521875	1027.45220552261	1027.45938491489	5.6385250091555	5.621616840363	5.655433177948	2	2	14307.3343852292	1781.5673828125	15030.0952510333	10012.0726636938	17879.8352409605			26
1152	1028.77685831769	1028.77398493563	1028.77973169975	21.7804918289185	21.763584136963	21.797399520874	2	2	10710.6212276224	3073.9091796875	1627.61726887138	10519.5883664844	19984.6580475113	[201][M]+		111
1424	1178.67044547038	1178.66808196379	1178.68094352319	20.6232826588953	20.589599609375	20.623416900635	3	3	12621.9930473036	2851.8173828125	23412.1503320557	8672.41947390792	5781.40933594718	[249][M+2]+		1
945	862.369449813353	862.36856691515	862.370332711556	0.666100025177	0.666100025177	0.666100025177	2	2	8952.51093938124	1854.771484375	6990.26832736184	11115.2523754935	8752.01211528837	[166][M+4]+		71
1419	1176.13990990795	1176.13743540983	1176.14238440606	0.6491916775705	0.632283329964	0.666100025177	2	2	11051.2087616679	1899.3359375	11409.9797733724	10552.7501550758	11190.8963565555			71
1157	1031.26167361228	1031.25047836559	1031.26901142334	0.666100025177	0.666100025177	0.666116654873	3	3	8658.06334194331	2509.25390625	9271.10824931526	4372.66785885803	12330.4139176567	[200][M+3]+		71
801	713.272603367682	713.270312982219	713.279463552595	20.6232826588953	20.589599609375	20.623416900635	3	3	10355.0460183118	1780.880859375	11689.7333171697	12812.2518435923	6563.15289417346			1
511	568.313393683016	568.304684057665	568.322103308367	17.9989252090455	17.98201751709	18.015832901001	2	2	9456.06000805448	2196.232421875	4991.83350122763	12759.9035541217	10616.4429688142			2
297	469.228410953088	469.224436421581	469.22914366896	10.2778500849407	10.272183418274	10.29909992218	3	3	14999.8980353707	2015.3076171875	12162.2478501628	14236.6431490127	18600.8031069366			226
130	370.173985816284	370.173508021625	370.174463610944	10.814674949646	10.791516304016	10.837833595276	2	2	12821.3703997084	3572.455078125	3572.72974254393	24772.1948792412	10119.1865773399	[20][M+1]+		87
674	629.11434497819	629.111224229304	629.117465727075	6.5189917087555	6.502083301544	6.535900115967	2	2	10528.3916879693	2275.20703125	15459.7545550472	6686.89492935129	9438.5255795095			74
1372	1145.18831723159	1145.18577013391	1145.19086432927	0.6491999924185	0.632283329964	0.666116654873	2	2	9033.33247219006	2256.09765625	11185.1587903201	5634.33282210627	10280.5058041438	[241][M+1]+		71
329	483.3719692685	483.367481753741	483.37645678326	25.206350326538	25.2063331604	25.206367492676	2	2	8651.21252159726	2384.5625	13841.1914031576	4938.259987095	7174.18617453914			168
1287	1088.83488480977	1088.83444383936	1088.83532578019	22.858441352844	22.858432769775	22.858449935913	2	2	7841.84753027082	2584.95703125	1248.3303394336	11530.7816112461	10746.4306401327	[223][M+2]+		19
256	447.310797621165	447.308790187998	447.312805054332	22.4012746810915	22.384349822998	22.418199539185	2	2	13781.4379719961	2007.591796875	23736.7008212561	8726.7800951171	8880.83299961511			145
653	619.315757900699	619.315019047496	619.319008026215	18.6028175354	18.5678335774743	18.602832794189	3	3	9777.81294191234	2012.97998046875	12663.5483263693	7937.21226750809	8732.67823185964	[117][M+1]+		3
741	663.429766642437	663.42711635413	663.433302437707	25.025766372681	24.991966247559	25.025783538818	3	3	11638.4735776209	2608.771484375	9597.34646216703	14097.7375156201	11220.3367550757			52
760	685.234810087796	685.230382352321	685.2421975922	17.98201751709	17.98201751709	18.015850067139	3	3	8989.58281501278	2298.98583984375	6284.71712331946	12735.2208512701	7948.81047044883			2
1142	1023.57737617543	1023.56988526846	1023.5848670824	5.745724916458	5.689266681671	5.802183151245	2	2	16059.738174373	2674.2421875	31432.7193009919	10799.9002562927	5946.59496583448			26
1293	1091.21418504008	1091.20779725893	1091.22057282123	0.6491916775705	0.632283329964	0.666100025177	2	2	10168.7216522079	2395.134765625	11931.7309458696	9592.85518904218	8981.57882171184	[226][M+1]+		71
1251	1069.22938283996	1069.22838259922	1069.23038308069	0.6491916775705	0.632283329964	0.666100025177	2	2	9971.98793798983	1801.65869140625	9098.97237620586	10100.4225990928	10716.5688386708			71
510	567.47327210109	567.465320623883	567.481223578297	18.6022342020667	18.6016508687333	18.6028175354	2	2	8057.21840869392	1828.15966796875	6658.67538202347	6864.35608000979	10648.6237640485			3
845	752.443014839465	752.434678196095	752.446331617292	0.666100025177	0.666100025177	0.666116654873	3	3	8680.2657117288	1903.0693359375	6227.01691712056	7530.8665966564	12282.9136214094			71
1187	1041.59074103488	1041.58549112879	1041.59600180671	5.836016654968	5.750016689301	5.982749938965	3	2	14221.7972894874	2459.23583984375	22315.3334556881	15820.5211233447	4529.53728942931			33
713	652.456033410922	652.453679544912	652.460146657755	26.967283248901	26.967283248901	26.967300415039	3	3	8768.11708123047	1629.8427734375	8714.37639259444	9356.02570985261	8233.94914124435	[130][M+2]+		24
1300	1095.18588048104	1095.18416694769	1095.18759401439	0.666108340025	0.666100025177	0.666116654873	2	2	8416.91703359266	2237.73046875	10368.5332465856	4956.32357314351	9925.89428104883			71
401	523.364255584061	523.364170108449	523.364341059673	21.944133758545	21.944116592407	21.944150924683	2	2	10044.9705260569	2533.873046875	15820.1255739357	5335.71436178142	8979.07164245355	[64][M+1]+		113
1188	1042.24392210298	1042.2278402529	1042.24788142968	0.666100025177	0.632283329964	0.666116654873	3	3	8640.12587891044	1941.294921875	12042.5450686692	7235.62713304983	6642.20543501233			71
1335	1116.19111635967	1116.17656089029	1116.19180405617	0.666100025177	0.666100025177	0.666116654873	3	3	10437.5329656759	2139.189453125	10672.7072050554	8339.43191399007	12300.4597779823	[234][M+2]+		71
1359	1135.81726351297	1135.81121489539	1135.82331213056	23.9194583892825	23.919450759888	23.919466018677	2	2	9911.892661182	1906.9970703125	10442.9542607646	10394.428985232	8898.29473754939			182
426	536.397882680423	536.394228016331	536.401537344514	20.313024520874	20.296115875244	20.329933166504	2	2	8149.76412495725	2403.255859375	11950.5230063156	7540.64478690623	4958.1245816499	[68][M+1]+		178
1252	1069.6674584744	1069.66415530903	1069.67076163977	26.3295583724975	26.312650680542	26.346466064453	2	2	21298.098203012	2368.935546875	20726.119371008	27707.367150737	15460.8080872911			218
573	589.505350670258	589.496312690903	589.507707539304	26.967283248901	26.933465957642	26.967283248901	3	3	8430.0728266959	2337.91015625	10281.2705680349	8746.69809336397	6262.24981868879			24
665	624.542714421037	624.536602119795	624.548826722279	0.6491916775705	0.632283329964	0.666100025177	2	2	8364.49079057922	2108.494140625	8635.15168682824	9792.73819035984	6665.58249454958			71
930	846.502502107293	846.49939298468	846.505611229906	5.4353249073025	5.361949920654	5.508699893951	2	2	15082.5715297735	2300.01171875	23391.6830506476	12368.0734128331	9487.9581258397			219
796	711.403661143999	711.401646811275	711.406626741662	23.212650299072	23.185766220093	23.21266746521	3	3	11665.0818409728	2065.57470703125	16031.5138206684	10817.6246624754	8146.10703977455			14
1315	1105.59982934667	1105.59710432571	1105.60255436763	18.0157581507367	18.0156834004723	18.015832901001	2	2	9607.60627564968	1994.37255859375	11884.0926521724	4692.6844763875	12246.0416983891			2
1238	1063.22033874393	1063.2158465051	1063.22483098277	0.666100025177	0.666100025177	0.666100025177	2	2	9057.21457397808	1707.4140625	10261.6545105978	7426.96385984389	9483.0253514925			71
1099	982.28458277607	982.278874235668	982.290291316472	0.6830166876315	0.666100025177	0.699933350086	2	2	9994.95341051002	1874.1337890625	9156.6870347277	8603.24542348468	12224.9277733177			180
1063	950.300705933883	950.296377322425	950.305034545342	0.666100025177	0.666100025177	0.666100025177	2	2	10678.6293049243	1720.990234375	9589.47099198202	12711.6431047508	9734.77381804013			71
1426	1179.69922459718	1179.6985525729	1179.69989662145	5.9962248802185	5.948933124542	6.043516635895	2	2	14251.9550561363	1762.82421875	16904.7046670947	12962.5711525947	12888.5893487195			27
330	485.389421685919	485.381972230936	485.396871140903	23.8687257766725	23.851800918579	23.885650634766	2	2	10929.5358613241	2931.9609375	17727.3394652671	4404.97869258116	10656.2894261241			108
889	802.969756201745	802.967596338436	802.971916065054	28.702157974243	28.642232894897	28.762083053589	2	2	16185.7136279266	2156.07177734375	16241.5851997283	15183.6808716474	17131.8748124041			5
386	510.27858528187	510.268823555659	510.279605746449	20.6232826588953	20.589599609375	20.623416900635	3	3	8826.93562123619	2200.984375	6337.30112195085	8064.35068050589	12079.1550612518	[61][M+1]+		1
1275	1085.19886858695	1085.19865850485	1085.19907866904	0.666108340025	0.666100025177	0.666116654873	2	2	7686.15120359483	1921.0927734375	9531.21082381692	7868.90422403904	5658.33856292853			71
1352	1128.79750593667	1128.78771041379	1128.80730145956	22.858441352844	22.858432769775	22.858449935913	2	2	6547.5008896544	2816.283203125	1191.92586990496	11943.6017201712	6506.97507888708			19
529	572.372159580288	572.369784335413	572.374534825162	20.6234254837035	20.623416900635	20.623434066772	2	2	9072.44400582107	2520.5234375	14454.8223330783	4803.93989412996	7958.56979025494	[89][M+4]+		1
1363	1137.63311782423	1137.62873436056	1137.63750128789	18.0157667338057	18.0156834004723	18.015850067139	2	2	10103.2027366007	1733.8642578125	11447.4862682546	8329.25484564787	10532.8670958997			2
1166	1036.03259898458	1036.02596892957	1036.0392290396	18.01584148407	18.015832901001	18.015850067139	2	2	7970.25957356079	1798.2373046875	7132.0137789718	7678.54842362139	9100.21651808918			2
1058	948.303316970453	948.302013597338	948.304620343568	0.666108340025	0.666100025177	0.666116654873	2	2	10790.0824148883	1915.0283203125	11569.7440115094	6389.9747759835	14410.5284571719			71
75	294.815405301475	294.813751740387	294.817058862564	0.699941664934	0.666116654873	0.733766674995	2	2	10191.9245815051	1651.8623046875	12438.9192075461	10458.2908772086	7678.56365976065			180
1080	967.300772547424	967.296772526179	967.304772568669	0.666100025177	0.666100025177	0.666100025177	2	2	9533.0307010269	1854.7734375	10506.1583319236	10000.2853505006	8092.64842065645	[190][M+1]+		71
1401	1162.18419819492	1162.17683673917	1162.19155965068	0.6400249898435	0.613933324814	0.666116654873	2	2	8920.71078575895	1757.1103515625	9056.3653434233	7100.51373036769	10605.2532834859			71
636	614.445581403673	614.442965173448	614.448197633898	26.673791885376	26.673784255981	26.673799514771	2	2	10242.0877736335	2440.5234375	16171.0421317612	11770.0571953635	2785.16399377584			166
1095	977.657371850607	977.648971136381	977.665772564833	18.0157581507367	18.0156834004723	18.015832901001	2	2	9454.03588008578	1665.517578125	10160.5326119345	9907.47408953851	8294.10093878435	[193][M+2]+		2
1221	1058.25909581598	1058.25479558466	1058.2633960473	0.6491999924185	0.632283329964	0.666116654873	2	2	10875.001711349	2127.693359375	10202.5242369886	5042.06986737667	17380.4110296818	[212][M]+		71
1130	1005.71799603597	1005.71671356927	1005.71927850266	20.6064335047407	20.5894501088463	20.623416900635	2	2	8098.72893481998	1853.9970703125	7518.47405897393	8529.83517638842	8247.87756909758			1
894	803.833333631481	803.826619489563	803.840047773399	28.8411417007445	28.841133117676	28.841150283813	2	2	21877.0969316814	2033.1044921875	10563.9162808019	18173.2788189255	36894.0956953168			11
1378	1151.94672056561	1151.93985046706	1151.95359066417	26.967283248901	26.967283248901	26.967283248901	2	2	9678.58590838503	2535.18505859375	17122.7575474001	7549.61755797002	4363.38261978494			24
719	655.437783168429	655.43164684339	655.443919493468	26.4932250976565	26.493217468262	26.493232727051	2	2	10473.7098422156	2159.267578125	17306.7069684286	6483.54294254053	7630.87961567773			70
912	823.39992698006	823.397549973951	823.402303986169	0.666108340025	0.666100025177	0.666116654873	2	2	8795.10692829845	1768.7314453125	8213.19612080854	8932.05029085312	9240.07437323369			71
1427	1182.13596845056	1182.13579381526	1182.13614308587	0.6491916775705	0.632283329964	0.666100025177	2	2	10422.8711419304	1751.267578125	9342.59659069741	9082.91354394905	12843.1032911446	[251][M]+		71
583	594.334054761273	594.328855421988	594.338895715501	18.6028175354	18.6016508687333	18.602832794189	3	3	8630.62325522952	2195.2421875	13679.7607295167	5016.79834938924	7195.3106867826			3
933	851.379498180676	851.363980899616	851.385354360854	0.666100025177	0.632283329964	0.666100025177	3	3	8782.10852324208	1802.748046875	10283.4279423271	9741.32443702725	6321.57319037188			71
1382	1154.84296192319	1154.83891882556	1154.84700502083	25.042700767517	25.025800704956	25.059600830078	2	2	11954.2317639275	1961.814453125	8669.28816078607	19011.245581651	8182.16154934533			52
1384	1156.15741475348	1156.15719415959	1156.15763534737	0.6491916775705	0.632283329964	0.666100025177	2	2	9794.20669561914	1591.708984375	8958.42881172913	10558.7934007382	9865.39787439012			71
1076	963.624077999664	963.623486300461	963.624669698868	23.1688413619995	23.151933670044	23.185749053955	2	2	8308.94236960084	1931.93505859375	8029.89109463198	8776.95193468199	8119.98407948856			14
848	760.483674013824	760.478536888113	760.488811139536	17.5258670578005	17.509949829102	17.541784286499	2	2	7585.41533941973	1873.8759765625	6219.70298020025	8065.10709325021	8471.43594480874			63
1429	1183.60220075305	1183.59582339991	1183.60857810618	18.0157667338057	18.0156834004723	18.015850067139	2	2	7821.74221518461	1768.212890625	6729.89446725451	7704.9691374928	9030.36304080651			2
202	419.352015206811	419.350891844197	419.353138569425	21.554633140564	21.537715911865	21.571550369263	2	2	10905.3226855287	2002.505859375	11751.7971273542	16209.7981078827	4754.37282134924			141
1066	952.305884717639	952.301209076782	952.310560358495	0.666100025177	0.666100025177	0.666100025177	2	2	6873.79021673652	1543.451171875	6272.48527095728	7945.90692176257	6402.97845748972			71
1055	945.64803507537	945.643651424444	945.652418726296	23.1857414245605	23.185733795166	23.185749053955	2	2	8915.10333205812	1668.537109375	10449.2974292093	7718.72375008092	8577.28881688416			14
989	899.642724078594	899.630904720123	899.64827978891	23.151916503906	23.151899337769	23.151933670044	3	3	7830.91184374691	1534.068359375	6467.29328669213	8921.63255561652	8103.80968893208	[176][M+1]+		69
590	596.358441223632	596.354930504459	596.367671981141	20.623416900635	20.6232826588953	20.623434066772	3	3	10459.3444275197	1981.9736328125	14764.0083142126	5484.60602638588	11129.4189419606			1
516	568.648485112805	568.639573966851	568.657396258759	20.6064335047407	20.5894501088463	20.623416900635	2	2	8730.75780655897	1790.166015625	10261.7722450447	9854.84041263705	6075.66076199514			1
160	395.165352721414	395.164209696723	395.166495746104	15.6935830497745	15.667916297913	15.719249801636	2	2	10584.2841269924	2891.4169921875	6658.82447605757	5779.27238737991	19314.7555175398			142
49	271.226773690312	271.221841998779	271.231705381845	17.68852519989	17.688516616821	17.688533782959	2	2	8434.61342573692	1875.0615234375	10034.9450915698	5979.30081957849	9289.59436606243			216
317	481.249075045201	481.248024452912	481.25012563749	8.477416992188	8.477416992188	8.477416992188	2	2	6626.43316724246	2084.275390625	1869.9499758749	9022.16740185066	8987.18212400181			225
1127	1003.26804600883	1003.26380777662	1003.27228424105	0.6400166749955	0.613933324814	0.666100025177	2	2	8101.10377293512	1690.2333984375	9996.28253431504	8894.19745985503	5412.8313246353	[197][M+1]+		71
1185	1040.67945809261	1040.67862322637	1040.68029295884	18.0157667338057	18.0156834004723	18.015850067139	2	2	7100.78375514989	1483.0654296875	7390.04695005445	6693.0528999991	7219.2514153961	[204][M+4]+		2
1380	1152.7063782378	1152.69888944411	1152.70910157338	5.948933124542	5.869833469391	6.043499946594	3	3	16096.3330980334	1618.49340820312	21948.7765447184	11298.2938911656	15041.9288582163			38
776	692.489433522127	692.482347076409	692.496519967845	0.666100025177	0.666100025177	0.666100025177	2	2	7015.95105184122	1596.6171875	8893.8237203936	6591.53344902676	5562.49598610329			71
1027	921.328510215464	921.327943538646	921.329076892282	0.666108340025	0.666100025177	0.666116654873	2	2	7334.90831727017	1606.744140625	7078.26355159928	6365.75987149424	8560.70152871699	[186][M+1]+		71
1242	1064.80959039008	1064.80696366536	1064.81221711481	23.1688413619995	23.151933670044	23.185749053955	2	2	9074.81426800225	1967.349609375	1770.56897834514	12226.6047778659	13227.2690477958			14
1229	1060.25040371069	1060.24106770572	1060.25973971567	0.666108340025	0.666100025177	0.666116654873	2	2	8777.45300459136	1632.6005859375	11702.942974153	9565.46765475	5063.94838487112	[212][M+2]+		71
1219	1055.65486169311	1055.65284618019	1055.66658440109	18.015850067139	18.0156834004723	18.049667358398	3	3	8268.63361093038	1452.4736328125	7793.9020755446	7166.11839891908	9845.88035832746	[210][M+3]+		2
1033	930.316924091502	930.314420915131	930.319427267874	0.6830166876315	0.666100025177	0.699933350086	2	2	6922.67371136798	1578.416015625	7691.65553251295	6460.22348834015	6616.14211325085			180
1268	1082.21327380939	1082.20418729726	1082.22236032152	0.6491916775705	0.632283329964	0.666100025177	2	2	8463.61001758156	1524.81103515625	8735.56183761397	6730.56716931239	9924.70104581831			71
1045	939.464102752683	939.463584632188	939.464620873177	29.1515417098995	29.134634017944	29.168449401855	2	2	13599.2577243987	1560.87109375	16603.904475467	7396.00378933185	16797.8649083972			88
35	249.150190436514	249.149237741334	249.151143131694	19.3832667643232	19.370384216309	19.3961493123373	2	2	9323.23541547093	1919.9033203125	7995.04339966906	8113.72612304687	11860.9367236969			227
284	463.311134343907	463.307624622003	463.314644065812	15.0926916770935	15.080933570862	15.104449783325	2	2	7830.67622677009	2486.9921875	12283.1820906833	3805.13265919618	7403.71393043079			177
639	615.39836254276	615.394566745536	615.402158339985	23.1857500076295	23.185733795166	23.185766220093	2	2	8579.83491312533	2027.24658203125	11111.4403837496	7039.36081969738	7588.70353592903			14
45	267.22916504035	267.223342296797	267.232583367582	23.705083847046	23.705083847046	23.799633026123	3	3	11643.8762423707	1786.49609375	17871.352118202	11474.3769775845	5585.89963132554			109
395	518.355700010991	518.34866721362	518.362732808362	19.7763663228353	19.7759668223067	19.776765823364	2	2	6511.83174468018	1818.1455078125	7995.35419098857	3533.37167709427	8006.7693659577			199
432	538.418867036883	538.415705281796	538.422028791969	20.803992271423	20.803983688354	20.804000854492	2	2	6821.28909664913	2349.388671875	11166.7773372225	6747.68473221638	2549.40522050858	[70][M+1]+		173
1052	942.449062945559	942.437620684545	942.460505206572	29.0047998428345	28.987882614136	29.021717071533	2	2	11724.7607702087	1495.822265625	13278.2139934049	6886.99306416791	15009.0752530533			43
279	461.324088584744	461.322107991187	461.326069178301	19.0085582249958	19.0079001413977	19.009216308594	2	2	9866.21222491412	2409.052734375	17909.4111764987	5248.46842020005	6440.75707804356			155
773	690.585131221641	690.578683066417	690.591579376865	27.0068416595455	26.967283248901	27.04640007019	2	2	9420.9158319645	1545.90625	13481.4017745107	5271.30037693045	9510.04534445238			24
983	892.346795960347	892.340605606279	892.352986314414	0.6491916775705	0.632283329964	0.666100025177	2	2	7397.5688673495	1892.47705078125	6983.64581465995	10316.9621368477	4892.09865054088			71
982	891.34011006591	891.337176700095	891.348630208317	0.666100025177	0.632283329964	0.666116654873	3	3	7601.93096271025	1779.0263671875	7406.83573927065	5211.94625013144	10187.0108987286			71
635	614.391175546164	614.38794392932	614.394407163009	20.6064411341352	20.589599609375	20.6232826588953	2	2	9409.89007364174	1605.7236328125	11758.9527992372	8580.4293026933	7890.28811899468	[113][M+2]+		1
1269	1082.2586755232	1082.25463864066	1082.26271240574	0.666108340025	0.632283329964	0.699933350086	2	2	9746.99430396799	1503.3017578125	8814.02999446661	9092.06363834677	11334.8892790906			71
973	884.712923186885	884.707352653161	884.71849372061	24.99195766449	24.991949081421	24.991966247559	2	2	8493.72272856812	1855.859375	8958.13717727034	9465.1898978843	7057.84111054973	[173][M+1]+		52
972	884.364524951001	884.363327862235	884.365722039767	0.666108340025	0.666100025177	0.666116654873	2	2	8911.43295851882	1421.0556640625	7983.40268294062	8756.0776222223	9994.81857039354	[172][M+2]+		71
786	699.416713520745	699.414075245638	699.419351795852	24.455716133118	24.438816070557	24.472616195679	2	2	9099.95018415328	1774.392578125	11564.1463601956	8381.01605030894	7354.68814195526			51
746	668.285178915919	668.280328801163	668.290029030675	20.6402584253947	20.5894501088463	20.691066741943	2	2	9076.974838047	1614.6494140625	10732.0748562557	8425.33164920807	8073.51800867718			1
1089	975.294148790406	975.292093665874	975.296203914937	0.6491916775705	0.632283329964	0.666100025177	2	2	9441.8741485881	1450.85546875	11017.5858479738	7746.37013408969	9561.66646370081	[192][M+5]+		71
1284	1087.89735918197	1087.89434184143	1087.90037652251	18.6022342020667	18.6016508687333	18.6028175354	2	2	5678.48864977738	2026.7724609375	8420.82807072282	3518.19098427643	5096.44689433289			3
31	225.065391385864	225.061987849748	225.06879492198	1.360291659832	1.286916613579	1.433666706085	2	2	11484.0734963863	1916.33374023438	17010.4835821455	8339.21489722798	9102.52200978543			228
944	861.688817045138	861.684370228335	861.693263861941	23.168833732605	23.151933670044	23.185733795166	2	2	8021.08111688841	1426.0087890625	9066.2862231093	8827.00629095733	6169.95083659859			14
1054	945.313374716974	945.311722658619	945.315026775329	0.6491999924185	0.632283329964	0.666116654873	2	2	8371.82276997989	1569.5498046875	8414.43952162529	6435.6056141078	10265.4231742066			71
1339	1120.59238460293	1120.58756046002	1120.59720874584	18.0157581507367	18.0156834004723	18.015832901001	2	2	8874.73259123694	2134.142578125	7642.2764042318	13420.2653695775	5561.65599990148			2
1289	1089.62449307783	1089.62307314735	1089.62971798871	18.015832901001	17.98201751709	18.015850067139	3	3	8616.96641155585	1644.45361328125	8542.00065940423	8507.87893930082	8801.01963596248	[224][M+1]+		2
1303	1096.26008365596	1096.25188221149	1096.26828510043	0.666108340025	0.632283329964	0.699933350086	2	2	9264.30093530234	1595.095703125	6269.42110192473	8952.43031883053	12571.0513851518			71
1004	913.317376660106	913.315481698287	913.319271621924	0.6491916775705	0.632283329964	0.666100025177	2	2	7957.15527600366	1658.34375	7613.17266969399	8071.03796537286	8187.25519294413	[179][M+3]+		71
1181	1039.23592609788	1039.22602785872	1039.24582433705	0.6491916775705	0.632283329964	0.666100025177	2	2	9080.0966944362	1566.4619140625	8225.84349453095	8221.26833865493	10793.1782501227	[206][M+1]+		71
911	822.415734295015	822.409760179307	822.421708410722	0.666108340025	0.666100025177	0.666116654873	2	2	8496.58712918501	1526.2548828125	9081.4711049282	9244.75844495599	7163.53183767084			71
917	826.386735706055	826.377360563377	826.396110848733	0.666100025177	0.666100025177	0.666100025177	2	2	6283.39567773171	1600.767578125	6931.33388163995	7220.50539805155	4698.34775350363			71
18	195.13762495835	195.135585236801	195.139556184614	13.319999694824	13.286183357239	13.3203500239057	3	3	7541.15774679636	1550.3974609375	8734.03774248103	7106.15806751199	6783.27743039607			190
